Region,,,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK
Level,,,Activity,Activity,Activity,Activity,Activity
Item,,,Production of photovoltaic plants,Production of onshore wind plants,Production of offshore wind plants,Production of electricity by wind,Production of electricity by solar photovoltaic
Region,Level,Item,,,,,
China,Activity,Activities auxiliary to financial intermediation (67),2.1505451111726112e-08,9.757042594694653e-09,5.107208931994962e-09,2.2114479069120895e-09,9.017829408150739e-09
China,Activity,Activities of membership organisation n.e.c. (91),1.1569160529549745e-09,2.2443854437354873e-10,1.227872587318061e-10,5.4238406260596275e-11,4.791846594641912e-10
China,Activity,Air transport (62),1.3460028520104478e-08,6.219006688379565e-09,3.4930280045085674e-09,1.6241447585545123e-09,5.761635491001911e-09
China,Activity,Aluminium production,2.8992499869600953e-07,2.037756719406533e-07,9.817563205252988e-08,4.08053734859031e-08,1.209221620646981e-07
China,Activity,Animal products nec,6.818044731039327e-10,2.405621178763381e-10,1.6813912300766049e-10,7.99938767722678e-11,2.9646941030709723e-10
China,Activity,"Biogasification of food waste, incl. land application",0.0,0.0,0.0,0.0,0.0
China,Activity,"Biogasification of paper, incl. land application",0.0,0.0,0.0,0.0,0.0
China,Activity,"Biogasification of sewage slugde, incl. land application",0.0,0.0,0.0,0.0,0.0
China,Activity,Casting of metals,2.016145845321594e-07,7.251475965622977e-07,3.251943726320944e-07,1.345417542502543e-07,8.782806354295834e-08
China,Activity,Cattle farming,1.401723104488336e-09,4.976715888341904e-10,3.0443156233853986e-10,1.3670280885855288e-10,5.953595460211104e-10
China,Activity,Chemicals nec,2.443444673208118e-06,5.537001716221882e-07,3.2048826011561785e-07,1.4496482772515966e-07,1.0173998265522646e-06
China,Activity,"Collection, purification and distribution of water (41)",5.147569044361786e-09,1.3898782432655637e-09,7.508728482192854e-10,3.093930941254905e-10,2.1291342711895873e-09
China,Activity,"Composting of food waste, incl. land application",1.926382019082233e-09,3.9101935592112975e-10,2.2079634254211344e-10,9.432734713804508e-11,7.981350373427328e-10
China,Activity,"Composting of paper and wood, incl. land application",1.2771250537956704e-09,2.507828422955955e-10,1.377622837379629e-10,5.754630703546664e-11,5.276001030094049e-10
China,Activity,Computer and related activities (72),5.261420031372975e-08,2.5648988754283666e-08,1.4662314254327573e-08,6.435940353122106e-09,2.2474200929826445e-08
China,Activity,Construction (45),1.3146210882327928e-09,3.6927627860409137e-10,2.470865310035645e-10,1.4438879743909112e-10,6.077913056655233e-10
China,Activity,Copper production,5.370093639088625e-08,2.6515797441809624e-07,1.1996659049547825e-07,4.972921905344271e-08,2.4205231851717048e-08
China,Activity,Cultivation of cereal grains nec,7.070551609053578e-09,1.6506167435673735e-09,9.546109126154386e-10,4.0817042333417915e-10,2.9439215168053446e-09
China,Activity,Cultivation of crops nec,4.3511381512892635e-08,1.2979814197579555e-08,7.382174238350598e-09,3.215191165701665e-09,1.8192533707404356e-08
China,Activity,Cultivation of oil seeds,1.3840965248931545e-08,1.0331381791605545e-08,5.3807135971659874e-09,2.3358119742221097e-09,5.913567064582771e-09
China,Activity,Cultivation of paddy rice,9.680295412495636e-09,3.0661480200497384e-09,1.6434865665544781e-09,7.223067859359676e-10,4.036786695530153e-09
China,Activity,Cultivation of plant-based fibers,1.879761628064119e-08,9.30746392845703e-09,5.519258857076261e-09,2.418561187201556e-09,8.04367559364214e-09
China,Activity,"Cultivation of sugar cane, sugar beet",1.010419838157539e-08,4.155962774703668e-09,2.2455956235417836e-09,9.719263989776946e-10,4.245423325946657e-09
China,Activity,"Cultivation of vegetables, fruit, nuts",9.844077506909546e-09,3.2912204094210994e-09,1.881205131967342e-09,8.23136935988254e-10,4.143793085675863e-09
China,Activity,Cultivation of wheat,6.6215060256471925e-09,2.505249406373111e-09,1.3995362956596125e-09,6.14208590143063e-10,2.7881130244132013e-09
China,Activity,Distribution and trade of electricity,5.785321326027455e-10,2.2284248578867973e-10,1.2086048001184158e-10,4.9290356014059787e-11,2.4039614353792834e-10
China,Activity,Education (80),3.4290627790253498e-09,1.3983410750217146e-09,7.272338408885633e-10,3.1681752998751185e-10,1.4357347847690746e-09
China,Activity,Extra-territorial organizations and bodies,0.0,0.0,0.0,0.0,0.0
China,Activity,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",6.149814855990793e-07,2.315585302984747e-07,1.2652897707017727e-07,5.405536998877961e-08,2.5715587335495807e-07
China,Activity,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",8.647639948977081e-09,5.391070493122343e-09,2.8914643843145285e-09,1.2751797847477495e-09,3.675499324482719e-09
China,Activity,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",0.0,0.0,0.0,0.0,0.0
China,Activity,"Financial intermediation, except insurance and pension funding (65)",2.7505474179786693e-07,8.350234685725613e-08,4.293724109924459e-08,1.839981069352098e-08,1.1406892468204491e-07
China,Activity,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",7.329238175232295e-14,4.6557561260988354e-14,2.465943353877107e-14,1.0724099499420023e-14,3.1210035931563754e-14
China,Activity,"Forestry, logging and related service activities (02)",1.4987029099566073e-07,6.880745716501855e-08,3.744570649524828e-08,1.6470707600721158e-08,6.323903786453695e-08
China,Activity,Health and social work (85),3.9730194475863184e-08,1.4729989935932342e-08,7.178652825737314e-09,2.97359247238362e-09,1.6406954527225634e-08
China,Activity,Hotels and restaurants (55),8.680165870548511e-08,4.470827416969575e-08,2.4911779459954273e-08,1.090391040671126e-08,3.708126076817685e-08
China,Activity,Incineration of waste: Food,2.798211650596634e-09,5.815694801198424e-10,3.2106649156639655e-10,1.3653037222912063e-10,1.1575981944158388e-09
China,Activity,Incineration of waste: Metals and Inert materials,8.513034518560327e-08,1.8897164062448268e-08,1.1376726118445881e-08,5.0170093059282116e-09,3.5540845550856105e-08
China,Activity,Incineration of waste: Oil/Hazardous waste,1.137532318518458e-07,2.4152373056529268e-08,1.3601455676075156e-08,5.8390152493521704e-09,4.718133467617297e-08
China,Activity,Incineration of waste: Paper,2.7752699681404133e-09,5.228048513505875e-10,2.9139547834450205e-10,1.252242963336206e-10,1.1479588454362982e-09
China,Activity,Incineration of waste: Plastic,8.918477614646171e-08,2.0281616170568503e-08,1.1321870774947238e-08,5.003255940829935e-09,3.707825123765688e-08
China,Activity,Incineration of waste: Textiles,8.147698380588959e-08,1.6546999028596146e-08,9.331125548639555e-09,4.006661918859558e-09,3.375532360114127e-08
China,Activity,Incineration of waste: Wood,1.7614320272163145e-09,3.5999453173140677e-10,2.0183561608457994e-10,8.740874998157389e-11,7.300681886121201e-10
China,Activity,Inland water transport,1.915123616877676e-07,9.443209042210593e-08,4.994867531964291e-08,2.118307243082062e-08,8.061753376162179e-08
China,Activity,"Insurance and pension funding, except compulsory social security (66)",1.8231098441534106e-08,7.610537663389232e-09,3.97652560763057e-09,1.7911067629750985e-09,7.696830647922012e-09
China,Activity,Landfill of waste: Food,9.02034449869482e-09,1.886681081320145e-09,1.03192861816536e-09,4.3653309659607883e-10,3.729489016111454e-09
China,Activity,Landfill of waste: Inert/metal/hazardous,3.110451002576849e-09,6.023826154284302e-10,3.345127728569556e-10,1.4397534749468705e-10,1.2870152844399641e-09
China,Activity,Landfill of waste: Paper,4.370975178959974e-09,8.771851538900719e-10,4.799798627967673e-10,2.034691575268952e-10,1.806530517719517e-09
China,Activity,Landfill of waste: Plastic,2.75937081579395e-09,5.838123353461819e-10,3.199593581864242e-10,1.3534157228023323e-10,1.1411071556806826e-09
China,Activity,Landfill of waste: Textiles,1.227378514465017e-09,2.5688840079002137e-10,1.410774602927984e-10,5.977173479451503e-11,5.075894947715877e-10
China,Activity,Landfill of waste: Wood,2.7032070061731357e-09,5.695056718817186e-10,3.1233185979789456e-10,1.3256288667950055e-10,1.118087855719346e-09
China,Activity,"Lead, zinc and tin production",8.560773276782943e-09,1.3087237826308699e-08,6.262458187431139e-09,2.6452611085346965e-09,3.7045235883382545e-09
China,Activity,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,2.8924181376583264e-06,7.064910147374366e-06,3.3750932437854594e-06,1.4010121519045608e-06,1.266026645819461e-06
China,Activity,Manufacture of beverages,7.284225100658236e-10,4.785569615837851e-10,2.517568632590749e-10,1.0957424979249051e-10,3.111095266963318e-10
China,Activity,"Manufacture of bricks, tiles and construction products, in baked clay",2.702059146915674e-09,1.6298098607491584e-09,1.1392285110216373e-09,5.514831152856887e-10,1.2472160194708472e-09
China,Activity,"Manufacture of cement, lime and plaster",7.566502889922054e-09,2.250676581016812e-09,2.2532615602512314e-09,1.2452087843445867e-09,3.6603380505305847e-09
China,Activity,Manufacture of ceramic goods,2.8854640078320994e-08,3.485454559729207e-08,1.8507813672836144e-08,8.584704660795757e-09,1.3346297602966392e-08
China,Activity,Manufacture of coke oven products,3.605007040519989e-07,3.13707438948519e-07,1.563173628110021e-07,6.41006984863345e-08,1.5137438076364718e-07
China,Activity,Manufacture of electrical machinery and apparatus n.e.c. (31),5.6541948913218515e-08,5.194570457884047e-07,2.248404344115566e-07,9.234423753155858e-08,2.5488617661123642e-08
China,Activity,"Manufacture of fabricated metal products, except machinery and equipment (28)",3.116404808239148e-07,3.510077741582519e-07,1.8622731253509854e-07,7.831257733453793e-08,1.3440163219866438e-07
China,Activity,Manufacture of fish products,2.637985795365696e-09,1.793035461732205e-09,9.370858916853336e-10,4.0583574464993405e-10,1.1232859052423271e-09
China,Activity,Manufacture of furniture; manufacturing n.e.c. (36),4.157788616949814e-08,3.4820370840260736e-08,1.7696197311827558e-08,7.807892343930128e-09,1.7654477617358508e-08
China,Activity,Manufacture of gas; distribution of gaseous fuels through mains,1.6727795380065615e-06,7.224463127727514e-07,3.8803441979641246e-07,1.5860592710497e-07,6.962295029302841e-07
China,Activity,Manufacture of glass and glass products,5.175925574760516e-06,1.660403288561526e-07,9.028390097072031e-08,3.6344803321258744e-08,2.1152201731269235e-06
China,Activity,Manufacture of machinery and equipment n.e.c. (29),8.91458549874046e-08,7.69224490425545e-08,4.1555687332208196e-08,1.765352485118588e-08,3.810517149765553e-08
China,Activity,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",3.786826569822186e-10,6.485667792141805e-10,3.577708146120183e-10,1.9955521924454793e-10,2.0003512803159307e-10
China,Activity,"Manufacture of motor vehicles, trailers and semi-trailers (34)",7.522951298998958e-08,1.2572478471673898e-08,7.468470964941185e-09,3.1028934041441357e-09,3.113797179921461e-08
China,Activity,Manufacture of office machinery and computers (30),1.705004780380262e-08,1.5105882119434893e-08,9.717368867083928e-09,5.0639786647798015e-09,8.254516238014845e-09
China,Activity,Manufacture of other non-metallic mineral products n.e.c.,2.1065905275108667e-06,7.788611769885488e-08,4.189985517459242e-08,1.7259654632806515e-08,8.613635047611336e-07
China,Activity,Manufacture of other transport equipment (35),3.353184032836961e-08,1.2435021691435275e-08,7.2989060773771905e-09,3.1997704178090453e-09,1.418378707497199e-08
China,Activity,"Manufacture of radio, television and communication equipment and apparatus (32)",1.6415850572234053e-08,3.998049423820909e-08,2.1764289546900876e-08,1.0979381773284693e-08,8.632895784446035e-09
China,Activity,Manufacture of rubber and plastic products (25),8.619074815003715e-08,7.607556055969647e-08,3.887844061441627e-08,1.6648764382553954e-08,3.684820035616424e-08
China,Activity,Manufacture of textiles (17),1.8455564309510177e-08,9.869105279536658e-09,5.528916058622269e-09,2.424135552419577e-09,7.858339953283834e-09
China,Activity,Manufacture of tobacco products (16),3.1429725823835215e-08,9.849808590479744e-09,5.2938975777274545e-09,2.1152527181952245e-09,1.2979940626019881e-08
China,Activity,Manufacture of wearing apparel; dressing and dyeing of fur (18),1.0019849706578132e-08,3.5280504946821946e-09,1.962603363808275e-09,8.557021121314024e-10,4.2041948382819394e-09
China,Activity,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",9.660689701549258e-09,6.1011897923242135e-09,6.054866190821341e-09,2.614993758929723e-09,4.683784006234254e-09
China,Activity,"Manure treatment (biogas), storage and land application",0.0,0.0,0.0,0.0,0.0
China,Activity,"Manure treatment (conventional), storage and land application",0.0,0.0,0.0,0.0,0.0
China,Activity,Meat animals nec,3.744169051937974e-08,1.9724798498217965e-09,1.4926543508616155e-09,5.730475033219557e-10,1.5378661104611116e-08
China,Activity,Mining of aluminium ores and concentrates,7.320868012943502e-08,5.100741198223032e-08,2.9610753708007177e-08,1.1847382785752757e-08,3.0986614130946087e-08
China,Activity,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",1.916711339703659e-08,7.807039717890662e-09,5.847702846623396e-09,2.336314143696009e-09,8.171329855204934e-09
China,Activity,Mining of coal and lignite; extraction of peat (10),1.2788295467117512e-07,6.752064500835883e-08,3.36415538115005e-08,1.403197247975744e-08,5.3256190004032325e-08
China,Activity,Mining of copper ores and concentrates,2.289383979161147e-08,4.18490417717667e-08,2.1035337611502063e-08,8.272689508160427e-09,9.733113672638057e-09
China,Activity,Mining of iron ores,6.344734888910983e-09,1.1221734192785752e-08,5.676471919459251e-09,2.3104597678187958e-09,2.741688650114702e-09
China,Activity,"Mining of lead, zinc and tin ores and concentrates",8.553503742659273e-08,4.074493738261615e-08,2.615395293713883e-08,9.46512091011525e-09,3.555883206318938e-08
China,Activity,Mining of nickel ores and concentrates,2.665063820806306e-08,3.6338081021468745e-08,3.829042052492186e-08,1.1075147991702608e-08,1.139665196355493e-08
China,Activity,Mining of other non-ferrous metal ores and concentrates,7.483065392480435e-08,7.58829669962941e-08,1.0850548671587917e-07,2.852708484206739e-08,3.180991052586317e-08
China,Activity,Mining of precious metal ores and concentrates,7.624631480561377e-07,5.1920637648975335e-08,2.52013694691968e-08,1.0841404605446949e-08,3.120749258081851e-07
China,Activity,Mining of uranium and thorium ores (12),6.6906814349453645e-09,8.217610392128812e-09,4.219972024483526e-09,1.9229525113726447e-09,2.962351604575568e-09
China,Activity,N-fertiliser,1.8484101261157246e-10,6.54886157652613e-11,3.8427286951819535e-11,2.0704625155707407e-11,7.830809690894329e-11
China,Activity,Other business activities (74),1.880692719981056e-07,1.1230463698203763e-07,5.8989963564930456e-08,2.8076456586834775e-08,8.080462687561652e-08
China,Activity,Other land transport,1.315487789147374e-08,5.5537475666483675e-09,2.997844892329066e-09,1.3109475662429383e-09,5.550462897567364e-09
China,Activity,Other non-ferrous metal production,1.1453688387691296e-07,1.7648976186324642e-07,2.822086268309162e-07,7.152900473865372e-08,4.9604919778700686e-08
China,Activity,Other service activities (93),4.96357808631575e-08,7.392650667591857e-09,4.327920559241132e-09,1.794433494988573e-09,2.0488506655525518e-08
