Region,,,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK
Level,,,Activity,Activity,Activity,Activity,Activity
Item,,,Production of photovoltaic plants,Production of onshore wind plants,Production of offshore wind plants,Production of electricity by wind,Production of electricity by solar photovoltaic
Region,Level,Item,,,,,
China,Activity,Activities auxiliary to financial intermediation (67),7.000961627358978e-11,3.378301327752841e-11,1.7556866025696158e-11,1.105546080944674e-11,3.902442487236849e-11
China,Activity,Activities of membership organisation n.e.c. (91),1.6960273390451945e-10,3.0751650796659974e-11,1.677630264430849e-11,1.0581769792848193e-11,9.351732172797462e-11
China,Activity,Air transport (62),6.945965514609757e-08,3.280814906264585e-08,1.8134060894010643e-08,1.177106498137695e-08,3.91813949854379e-08
China,Activity,Aluminium production,1.2036490119234131e-08,9.132678518153772e-09,4.408165406284859e-09,2.7270542524600584e-09,6.685825059822583e-09
China,Activity,Animal products nec,1.0024471159102022e-10,4.192539596703529e-11,2.646111753342706e-11,1.7017521744040027e-11,5.691952167554369e-11
China,Activity,"Biogasification of food waste, incl. land application",0.0,0.0,0.0,0.0,0.0
China,Activity,"Biogasification of paper, incl. land application",0.0,0.0,0.0,0.0,0.0
China,Activity,"Biogasification of sewage slugde, incl. land application",0.0,0.0,0.0,0.0,0.0
China,Activity,Casting of metals,1.0701331596328374e-08,4.140454163426685e-08,1.8619620693685496e-08,1.163775006029443e-08,6.155865940410813e-09
China,Activity,Cattle farming,1.2628254577278557e-10,4.90105651616581e-11,2.886186701069789e-11,1.808822760979478e-11,7.084930303361698e-11
China,Activity,Chemicals nec,2.3473836717701967e-07,5.022587588895411e-08,2.940719233001327e-08,1.8893918698653055e-08,1.300960216936149e-07
China,Activity,"Collection, purification and distribution of water (41)",3.706560420541203e-10,8.866291004228212e-11,4.8748902985953064e-11,2.9595483764509315e-11,2.0442951452343995e-10
China,Activity,"Composting of food waste, incl. land application",1.3803254332481313e-11,3.79659400700387e-12,2.1038804742933204e-12,1.3604932891384443e-12,7.669073764388322e-12
China,Activity,"Composting of paper and wood, incl. land application",9.717392237064093e-13,1.419130560574244e-13,8.213463089747531e-14,4.939134193042602e-14,5.351174053018293e-13
China,Activity,Computer and related activities (72),6.563836137860567e-11,3.674684927798736e-11,2.078460526466406e-11,1.2995580806426042e-11,3.712558139688504e-11
China,Activity,Construction (45),1.6898976414794662e-10,4.709266217005578e-11,3.557480257210705e-11,2.950365644090938e-11,1.0427888473395129e-10
China,Activity,Copper production,4.888067272187873e-09,2.572257242925505e-08,1.1617099333327118e-08,7.27448439042201e-09,2.8857122924498737e-09
China,Activity,Cultivation of cereal grains nec,3.4911401040424946e-09,7.72303753332759e-10,4.3842488935079173e-10,2.668551583619042e-10,1.9286178461907916e-09
China,Activity,Cultivation of crops nec,3.3797059430617505e-09,9.594782969978933e-10,5.420476296163572e-10,3.3598680449318595e-10,1.874348112637508e-09
China,Activity,Cultivation of oil seeds,2.287992602927506e-09,1.593484226670989e-09,8.424290557522872e-10,5.265655834354794e-10,1.2883292322290974e-09
China,Activity,Cultivation of paddy rice,1.1527372899350316e-09,4.046764844079477e-10,2.1557058759611773e-10,1.3623760650032936e-10,6.400554807539037e-10
China,Activity,Cultivation of plant-based fibers,2.9345497653784898e-09,1.835633780482095e-09,1.0957287251826046e-09,6.820667391511325e-10,1.6731846817298859e-09
China,Activity,"Cultivation of sugar cane, sugar beet",2.404373674540663e-09,9.127654919118285e-10,4.920979378160907e-10,3.0563739323028386e-10,1.336762039015816e-09
China,Activity,"Cultivation of vegetables, fruit, nuts",5.590061173716754e-09,1.686710113602353e-09,9.495613776917956e-10,5.870037506997885e-10,3.1047734090722064e-09
China,Activity,Cultivation of wheat,6.610329195230939e-10,2.6936971007247686e-10,1.49559966010449e-10,9.38678465186336e-11,3.6990030906565015e-10
China,Activity,Distribution and trade of electricity,2.6297021063869306e-10,1.0723871353834365e-10,5.851104981667118e-11,3.475236811250906e-11,1.4547390404713763e-10
China,Activity,Education (80),5.2632161616840626e-11,2.0146717548920972e-11,1.0473541743189868e-11,6.632819985384839e-12,2.923517683625024e-11
China,Activity,Extra-territorial organizations and bodies,0.0,0.0,0.0,0.0,0.0
China,Activity,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",6.728279509609932e-09,2.1712955918451555e-09,1.2168822721404508e-09,7.421487227540085e-10,3.730241617622083e-09
China,Activity,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",9.107073915665214e-11,6.744713538275046e-11,3.613132822326764e-11,2.2930248491718374e-11,5.146140617502651e-11
China,Activity,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",0.0,0.0,0.0,0.0,0.0
China,Activity,"Financial intermediation, except insurance and pension funding (65)",8.273467884678039e-09,2.7309471948186133e-09,1.3978925040095328e-09,8.741052950538731e-10,4.573987965818195e-09
China,Activity,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",1.293737270262803e-14,8.385801858711637e-15,4.358688812649047e-15,2.7310714562545347e-15,7.257711909734816e-15
China,Activity,"Forestry, logging and related service activities (02)",5.6437909278475706e-08,2.420984511833172e-08,1.3402233055688027e-08,8.47569659475847e-09,3.157106402766687e-08
China,Activity,Health and social work (85),2.1043045478707193e-09,8.445052121684204e-10,4.0548370688414186e-10,2.508927356419414e-10,1.159286144237702e-09
China,Activity,Hotels and restaurants (55),1.1128511243385641e-09,5.775717530369783e-10,3.2123953855141586e-10,2.0018571789046097e-10,6.26444768428182e-10
China,Activity,Incineration of waste: Food,5.397182832597163e-11,8.410410101637243e-12,4.844602573282875e-12,2.975277005488984e-12,2.97310822471888e-11
China,Activity,Incineration of waste: Metals and Inert materials,6.152006209966788e-09,2.4087135438761e-09,1.3390078430052874e-09,8.937574365484743e-10,3.45814716689978e-09
China,Activity,Incineration of waste: Oil/Hazardous waste,1.2035780166983227e-08,2.8297505425110523e-09,1.588133556309645e-09,1.0101138833769647e-09,6.669284416864113e-09
China,Activity,Incineration of waste: Paper,5.447972021185609e-11,8.407350792595057e-12,4.8213280351871954e-12,2.972562652520509e-12,3.001203629346205e-11
China,Activity,Incineration of waste: Plastic,9.39285483383527e-09,2.2497720356473373e-09,1.262548040660417e-09,8.085255179839783e-10,5.205983010548071e-09
China,Activity,Incineration of waste: Textiles,9.705800953932381e-09,1.7206684189027888e-09,1.002544678594961e-09,6.22873790012666e-10,5.356255315179862e-09
China,Activity,Incineration of waste: Wood,6.297145809560821e-12,1.1725155330737513e-12,6.752143969948135e-13,4.20664019406698e-13,3.4775362316249646e-12
China,Activity,Inland water transport,2.5566995635578215e-08,1.2987569691805843e-08,6.912028134440581e-09,4.2711042518083574e-09,1.4296832440079412e-08
China,Activity,"Insurance and pension funding, except compulsory social security (66)",1.249548925498824e-10,5.862467864947533e-11,3.030618689330979e-11,1.949184700352139e-11,6.992633164925641e-11
China,Activity,Landfill of waste: Food,2.717327405824656e-10,4.1119421703066787e-11,2.3419181886975567e-11,1.4283926438837697e-11,1.495609562619455e-10
China,Activity,Landfill of waste: Inert/metal/hazardous,7.667597448247512e-11,1.380824108564949e-11,7.781113234216997e-12,4.803722049532471e-12,4.228200748327717e-11
China,Activity,Landfill of waste: Paper,9.842691628825887e-11,1.5931584892449376e-11,9.03821309757449e-12,5.546589283822223e-12,5.4208820025003347e-11
China,Activity,Landfill of waste: Plastic,5.5371594537358215e-11,7.910230634236005e-12,4.564901790458796e-12,2.7779142819394995e-12,3.04808564943014e-11
China,Activity,Landfill of waste: Textiles,1.6289398338654636e-11,2.451043854567458e-12,1.4180964911418264e-12,8.659322113681172e-13,8.973313278760964e-12
China,Activity,Landfill of waste: Wood,2.3730630328835197e-11,3.50317050882162e-12,2.01678820210009e-12,1.2323171901819477e-12,1.3068202868792147e-11
China,Activity,"Lead, zinc and tin production",5.77518431828163e-10,9.613158896302784e-10,4.72578061182712e-10,2.9379424513290245e-10,3.3120395276315586e-10
China,Activity,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,8.888506597210185e-08,2.829862163657692e-07,1.35326299536019e-07,8.352051652441799e-08,5.1698164334251883e-08
China,Activity,Manufacture of beverages,3.401260597533952e-11,2.3573537640330198e-11,1.2295702607050606e-11,7.720347949797434e-12,1.9163943203140617e-11
China,Activity,"Manufacture of bricks, tiles and construction products, in baked clay",4.4427335347388244e-10,2.215528845673133e-10,1.841913991156736e-10,1.2149505107072817e-10,2.6830485255181335e-10
China,Activity,"Manufacture of cement, lime and plaster",4.028801551094616e-09,1.1935728419708501e-09,1.444485205470558e-09,1.0089889613695143e-09,2.550576561305823e-09
China,Activity,Manufacture of ceramic goods,8.82737676307222e-10,1.2297368451130672e-09,6.537315478336619e-10,4.288486631737177e-10,5.322475296289904e-10
China,Activity,Manufacture of coke oven products,9.046821429947743e-08,1.0257747323571807e-07,5.104797745343297e-08,3.114310501521515e-08,5.072865576935146e-08
China,Activity,Manufacture of electrical machinery and apparatus n.e.c. (31),1.564928337334042e-09,1.520093862927182e-08,6.591301351622012e-09,4.132760653600777e-09,9.27381065431649e-10
China,Activity,"Manufacture of fabricated metal products, except machinery and equipment (28)",6.256926277353289e-08,7.469259056644614e-08,3.98398865810167e-08,2.438102566860083e-08,3.5621554530044766e-08
China,Activity,Manufacture of fish products,1.0107688397201432e-10,6.772157536456561e-11,3.4981559418384225e-11,2.1891206087105372e-11,5.670161671955819e-11
China,Activity,Manufacture of furniture; manufacturing n.e.c. (36),4.725388808700716e-09,4.125765069957257e-09,2.094367041920876e-09,1.3333644084096862e-09,2.654966860981299e-09
China,Activity,Manufacture of gas; distribution of gaseous fuels through mains,6.04869963142043e-09,2.3759392053057533e-09,1.3074556628003642e-09,7.690237253767294e-10,3.3428003627712002e-09
China,Activity,Manufacture of glass and glass products,1.703811216965736e-07,5.537255539324935e-09,3.011763023094565e-09,1.7822772456689232e-09,9.315297982240833e-08
China,Activity,Manufacture of machinery and equipment n.e.c. (29),6.433399886996445e-09,6.029781876297139e-09,3.2416011224572187e-09,1.9897677841773348e-09,3.634443193865544e-09
China,Activity,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",7.726546029424945e-11,1.556731049897333e-10,8.395081624911729e-11,6.087161317513412e-11,5.246351323799017e-11
China,Activity,"Manufacture of motor vehicles, trailers and semi-trailers (34)",2.4335386034440747e-09,4.2152673001475334e-10,2.5030278556363896e-10,1.5086456811750763e-10,1.343167137773034e-09
China,Activity,Manufacture of office machinery and computers (30),5.271451621423974e-10,4.995688097074533e-10,3.107271089728987e-10,2.1473763702072604e-10,3.2597076334293814e-10
China,Activity,Manufacture of other non-metallic mineral products n.e.c.,8.771179706399335e-07,4.966054995744526e-08,2.607250521293708e-08,1.577816880915294e-08,4.799717475329972e-07
China,Activity,Manufacture of other transport equipment (35),5.41272501370404e-10,3.561254523712312e-10,2.0033443197745932e-10,1.269318151149245e-10,3.0831806647164865e-10
China,Activity,"Manufacture of radio, television and communication equipment and apparatus (32)",1.4568846994833648e-09,3.902065283081078e-09,2.0773125449326516e-09,1.4401129480492993e-09,9.604803734097356e-10
China,Activity,Manufacture of rubber and plastic products (25),1.061991503355552e-08,9.051664063339907e-09,4.7117431511360965e-09,2.9472759438591995e-09,6.0078575785081446e-09
China,Activity,Manufacture of textiles (17),2.818324084671244e-09,1.880392324338171e-09,1.0613195982999142e-09,6.666458725238834e-10,1.6000116318405765e-09
China,Activity,Manufacture of tobacco products (16),3.708486541020563e-08,1.229859443051463e-08,6.515325600467641e-09,3.859776164289378e-09,2.04229027216059e-08
China,Activity,Manufacture of wearing apparel; dressing and dyeing of fur (18),1.044629719518332e-09,4.2444947598821273e-10,2.394614580855212e-10,1.50783726707472e-10,5.847540913532649e-10
China,Activity,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",4.365778490766224e-09,2.4106077736814885e-09,2.347465798748178e-09,1.3587605595921027e-09,2.6387199543308118e-09
China,Activity,"Manure treatment (biogas), storage and land application",0.0,0.0,0.0,0.0,0.0
China,Activity,"Manure treatment (conventional), storage and land application",0.0,0.0,0.0,0.0,0.0
China,Activity,Meat animals nec,1.5222035299077592e-09,8.13770434891796e-11,6.22440736442428e-11,3.3951714838284896e-11,8.35145380240513e-10
China,Activity,Mining of aluminium ores and concentrates,7.85870879702119e-09,4.996327106410004e-09,3.254697332805355e-09,1.8459970329837344e-09,4.423556976632999e-09
China,Activity,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",4.056433325566571e-09,1.5557873342482435e-09,1.2997439237026926e-09,7.12582356342504e-10,2.289723650200999e-09
China,Activity,Mining of coal and lignite; extraction of peat (10),1.8401988181997895e-07,5.668285270099275e-08,2.9516146384910225e-08,1.811894377807256e-08,1.0156645745196426e-07
China,Activity,Mining of copper ores and concentrates,2.419892500064589e-09,4.922060302745722e-09,2.446094511859099e-09,1.4576352715614297e-09,1.3654564102047794e-09
China,Activity,Mining of iron ores,5.423465597999084e-10,1.2821820893125728e-09,6.360227405076722e-10,3.8502264620971843e-10,3.106760409521726e-10
China,Activity,"Mining of lead, zinc and tin ores and concentrates",1.0336903214510631e-09,1.5978587092913657e-09,8.356311580482759e-10,5.097426060072676e-10,5.946780477155054e-10
China,Activity,Mining of nickel ores and concentrates,2.877290966552078e-09,5.020826375476063e-09,7.815754645362821e-09,3.004287056210443e-09,1.6474083072143048e-09
China,Activity,Mining of other non-ferrous metal ores and concentrates,7.281757147414751e-09,8.855642489655073e-09,1.3452708758352786e-08,5.209379504740167e-09,4.1123018969435694e-09
China,Activity,Mining of precious metal ores and concentrates,6.695054170145773e-08,3.796477883129592e-09,2.0521686249426846e-09,1.2237544243725492e-09,3.662978730038482e-08
China,Activity,Mining of uranium and thorium ores (12),4.845253634657736e-10,6.192499486442036e-10,3.136475143955031e-10,2.0511720720715307e-10,2.8077669762183927e-10
China,Activity,N-fertiliser,8.879958686570172e-12,4.549714059896401e-12,2.72862622020229e-12,1.865217122268368e-12,5.040814712562798e-12
China,Activity,Other business activities (74),3.097981073534904e-09,1.9426564234666848e-09,1.0082427962639938e-09,6.704829047750853e-10,1.7543620359589813e-09
China,Activity,Other land transport,2.8123392133648407e-09,1.1676700999304478e-09,6.312961437715092e-10,3.9511311992248334e-10,1.5705142421228071e-09
China,Activity,Other non-ferrous metal production,2.1218572289365297e-08,3.705329389863096e-08,5.787130760447025e-08,2.2222386628259692e-08,1.2148194859740383e-08
China,Activity,Other service activities (93),4.032023651237823e-10,5.313906134880995e-11,3.131042454909806e-11,1.8802307456170064e-11,2.218684826162675e-10
