Region,,,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK
Level,,,Activity,Activity,Activity,Activity,Activity
Item,,,Production of photovoltaic plants,Production of onshore wind plants,Production of offshore wind plants,Production of electricity by wind,Production of electricity by solar photovoltaic
Region,Level,Item,,,,,
China,Activity,Activities auxiliary to financial intermediation (67),6.97319630021463e-11,3.377232023085335e-11,1.7545771507142584e-11,1.34621404149542e-12,7.828886708886934e-13
China,Activity,Activities of membership organisation n.e.c. (91),1.6915339107387863e-10,3.073824076917933e-11,1.676245122003183e-11,1.524695578056474e-12,8.804581730508118e-13
China,Activity,Air transport (62),6.918272974163059e-08,3.279745869677525e-08,1.8122968752847214e-08,2.043951759293088e-09,1.2402285097079223e-09
China,Activity,Aluminium production,1.1975439890510792e-08,9.130095076329339e-09,4.4054812668092174e-09,1.9530783726373608e-10,1.1076268589584889e-10
China,Activity,Animal products nec,9.98559170212688e-11,4.191057559123436e-11,2.6445743162787617e-11,3.683171200387517e-12,2.1628132641410997e-12
China,Activity,"Biogasification of food waste, incl. land application",0.0,0.0,0.0,0.0,0.0
China,Activity,"Biogasification of paper, incl. land application",0.0,0.0,0.0,0.0,0.0
China,Activity,"Biogasification of sewage slugde, incl. land application",0.0,0.0,0.0,0.0,0.0
China,Activity,Casting of metals,1.0510409259997484e-08,4.139459861024418e-08,1.8609263073003125e-08,5.353513452458334e-10,3.0667093513100795e-10
China,Activity,Cattle farming,1.2582023598843342e-10,4.899343250623829e-11,2.884410181714084e-11,3.0699059454449663e-12,1.8706372693808125e-12
China,Activity,Chemicals nec,2.3407309236382884e-07,5.0204889333913913e-08,2.9385491703124825e-08,3.549559794055895e-09,1.881029234749107e-09
China,Activity,"Collection, purification and distribution of water (41)",3.695748699024283e-10,8.862805450950007e-11,4.8712846907830387e-11,3.3783501012996794e-12,1.974988025783062e-12
China,Activity,"Composting of food waste, incl. land application",1.3760663268892016e-11,3.795165709537696e-12,2.1024019299143058e-12,2.333538267776855e-13,1.295952093838388e-13
China,Activity,"Composting of paper and wood, incl. land application",9.693005374204873e-13,1.418438235592005e-13,8.206319253423276e-14,6.297203473535281e-15,4.357755535769226e-15
China,Activity,Computer and related activities (72),6.534837335739079e-11,3.673516360120792e-11,2.0772472597762233e-11,1.9705515270277367e-12,1.2710121431026608e-12
China,Activity,Construction (45),1.6842529168851162e-10,4.707276746398719e-11,3.5554190314033314e-11,1.2916289757845397e-11,1.1973853542907627e-11
China,Activity,Copper production,4.77245832791465e-09,2.571644151051929e-08,1.1610711474093027e-08,3.634712583183576e-10,2.1324178118335497e-10
China,Activity,Cultivation of cereal grains nec,3.4811848153843075e-09,7.719882176181153e-10,4.380985884899199e-10,3.469471579777539e-11,2.1742238548826772e-11
China,Activity,Cultivation of crops nec,3.369096663615271e-09,9.591184567328933e-10,5.41675056067317e-10,4.8288711765068914e-11,2.8313589300226665e-11
China,Activity,Cultivation of oil seeds,2.2766865283003986e-09,1.5930098675628152e-09,8.419362661569876e-10,6.466923886001452e-11,3.849623369565846e-11
China,Activity,Cultivation of paddy rice,1.1488157485037749e-09,4.045367983380083e-10,2.154258377601461e-10,1.848503427529609e-11,1.0409314187828654e-11
China,Activity,Cultivation of plant-based fibers,2.920448307518291e-09,1.8350477320817621e-09,1.0951199886266165e-09,1.1552749595713779e-10,7.017518644913531e-11
China,Activity,"Cultivation of sugar cane, sugar beet",2.39586067367368e-09,9.124554755690475e-10,4.917765661900598e-10,3.8428302884315676e-11,2.3440727420696697e-11
China,Activity,"Cultivation of vegetables, fruit, nuts",5.572065876835379e-09,1.6860898963737625e-09,9.489190350194803e-10,8.216320662364787e-11,5.1405875546024634e-11
China,Activity,Cultivation of wheat,6.585907851382396e-10,2.6927878889421313e-10,1.4946568108665922e-10,1.3818893428767036e-11,8.827132137804271e-12
China,Activity,Distribution and trade of electricity,2.6200269954692656e-10,1.0720276802258545e-10,5.847377568914486e-11,3.1673973858026404e-12,1.8329156759901293e-12
China,Activity,Education (80),5.2446707452186595e-11,2.0139981425332587e-11,1.0466559184177715e-11,8.416663623877369e-13,4.863657097558606e-13
China,Activity,Extra-territorial organizations and bodies,0.0,0.0,0.0,0.0,0.0
China,Activity,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",6.7059912542386376e-09,2.170513900811567e-09,1.2160724545930871e-09,9.377966010000994e-11,5.514772659539513e-11
China,Activity,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",9.060071244288027e-11,6.742713483914946e-11,3.611054649239975e-11,3.2493301376866495e-12,1.7128276636952612e-12
China,Activity,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",0.0,0.0,0.0,0.0,0.0
China,Activity,"Financial intermediation, except insurance and pension funding (65)",8.246342885518298e-09,2.730001757156554e-09,1.3969131510015692e-09,9.509425386784264e-11,5.489464154788352e-11
China,Activity,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",1.287655419430982e-14,8.383293709361076e-15,4.356083850349566e-15,3.208369764278619e-16,1.9065490032057885e-16
China,Activity,"Forestry, logging and related service activities (02)",5.6224014338767835e-08,2.4201780838312227e-08,1.3393868763249912e-08,1.2921286801122797e-09,7.430897114063303e-10
China,Activity,Health and social work (85),2.0968591268009656e-09,8.442341742222066e-10,4.052027430507552e-10,1.736502768566066e-11,9.869261486867727e-12
China,Activity,Hotels and restaurants (55),1.1081681748214152e-09,5.773867016394529e-10,3.210474644525665e-10,2.8395602315148767e-11,1.8562324582600252e-11
China,Activity,Incineration of waste: Food,5.3834001463916446e-11,8.40643172631437e-12,4.840496022330163e-12,4.2768282391760086e-13,2.5184870176416777e-13
China,Activity,Incineration of waste: Metals and Inert materials,6.129721717122319e-09,2.407892194802599e-09,1.3381562440383103e-09,1.7750552541366544e-10,9.777448560603584e-11
China,Activity,Incineration of waste: Oil/Hazardous waste,1.2000760727268455e-08,2.8286236479703213e-09,1.586967887314994e-09,1.6449707387337644e-10,9.527220856065761e-11
China,Activity,Incineration of waste: Paper,5.434107203714958e-11,8.403361597062951e-12,4.8172105894725125e-12,4.3180834050614267e-13,2.5540599048948624e-13
China,Activity,Incineration of waste: Plastic,9.365334652496988e-09,2.2488819279621602e-09,1.2616272194760548e-09,1.3624854552934537e-10,7.554693754827294e-11
China,Activity,Incineration of waste: Textiles,9.679993486693598e-09,1.7198957996979473e-09,1.0017465783096145e-09,9.853866908279087e-11,5.495303271981028e-11
China,Activity,Incineration of waste: Wood,6.280171532374062e-12,1.172001367271095e-12,6.7468315105806e-13,6.555372885838499e-14,3.803335050714446e-14
China,Activity,Inland water transport,2.5462024152877666e-08,1.298346464977832e-08,6.907767974171679e-09,4.938076063656614e-10,3.3121443341935483e-10
China,Activity,"Insurance and pension funding, except compulsory social security (66)",1.244674309110471e-10,5.860604672827033e-11,3.0286857686488565e-11,2.6872930035692085e-12,1.672099319322566e-12
China,Activity,Landfill of waste: Food,2.710456793041566e-10,4.109977544847896e-11,2.3398906618572405e-11,1.901737080085508e-12,1.1416095179199206e-12
China,Activity,Landfill of waste: Inert/metal/hazardous,7.647220578604812e-11,1.3802143575825508e-11,7.774814686785963e-12,6.686366022229163e-13,4.0164200656051513e-13
China,Activity,Landfill of waste: Paper,9.81733781607643e-11,1.592420725606887e-11,9.030596507819723e-12,7.589359049952364e-13,4.4830928431190196e-13
China,Activity,Landfill of waste: Plastic,5.5233515970303266e-11,7.906335015002196e-12,4.560882576227569e-12,3.7949450046962246e-13,2.371598496351345e-13
China,Activity,Landfill of waste: Textiles,1.6248182249276086e-11,2.4498644961205064e-12,1.4168793560182026e-12,1.2177034621423003e-13,7.610767406335368e-14
China,Activity,Landfill of waste: Wood,2.3670945288685288e-11,3.5014724994438053e-12,2.0150360135205393e-12,1.714765491633246e-13,1.0663462096121783e-13
China,Activity,"Lead, zinc and tin production",5.723141431048784e-10,9.610646296585133e-10,4.72316557430324e-10,2.494638721908903e-11,1.5670392554490513e-11
China,Activity,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,8.75171931493381e-08,2.829158241268198e-07,1.352529820955399e-07,5.420841840998118e-09,3.120402606035595e-09
China,Activity,Manufacture of beverages,3.384575530378426e-11,2.3566554341152763e-11,1.2288448232930937e-11,9.330958109230738e-13,5.843349878787484e-13
China,Activity,"Manufacture of bricks, tiles and construction products, in baked clay",4.42186460452231e-10,2.2146684533868312e-10,1.8410203918602117e-10,3.8832655964786034e-11,2.5619985136005113e-11
China,Activity,"Manufacture of cement, lime and plaster",4.0126545940333246e-09,1.1929480383566426e-09,1.4438368965281128e-09,4.3930865675139505e-10,3.4990942902166576e-10
China,Activity,Manufacture of ceramic goods,8.756086377232197e-10,1.2293989986610177e-09,6.533800081006847e-10,7.140279692663665e-11,4.997508452322147e-11
China,Activity,Manufacture of coke oven products,8.985760912855069e-08,1.025495647043257e-07,5.1018951076841005e-08,2.2846134925651984e-09,1.305557702973546e-09
China,Activity,Manufacture of electrical machinery and apparatus n.e.c. (31),1.5001870157533016e-09,1.5197424187331385e-08,6.587638684175086e-09,1.2397409303982964e-10,7.107654606971628e-11
China,Activity,"Manufacture of fabricated metal products, except machinery and equipment (28)",6.211934964710837e-08,7.467174368168157e-08,3.9818200896745215e-08,2.6335962703701594e-09,1.4390474848165406e-09
China,Activity,Manufacture of fish products,1.0059286406130016e-10,6.77014840678695e-11,3.4960690670178416e-11,2.4867597824296164e-12,1.4880092761885606e-12
China,Activity,Manufacture of furniture; manufacturing n.e.c. (36),4.698671670004082e-09,4.124596986438354e-09,2.0931528847064757e-09,1.6132249538316062e-10,7.360235621162927e-11
China,Activity,Manufacture of gas; distribution of gaseous fuels through mains,6.026810722245016e-09,2.3751328446729394e-09,1.3066196110902661e-09,6.618397523277224e-11,3.885674525013117e-11
China,Activity,Manufacture of glass and glass products,1.7004502868510217e-07,5.530236446727274e-09,3.0045748290267268e-09,1.5328142506674787e-10,9.389603360682789e-11
China,Activity,Manufacture of machinery and equipment n.e.c. (29),6.39444864146794e-09,6.0280473789473655e-09,3.2397977671351817e-09,2.2714881464072582e-10,1.1996836694289938e-10
China,Activity,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",7.642085006048455e-11,1.5563118890094113e-10,8.390717677694731e-11,1.5294002638691687e-11,1.0244902575789549e-11
China,Activity,"Manufacture of motor vehicles, trailers and semi-trailers (34)",2.4270944869381662e-09,4.2133449929235766e-10,2.501042292370843e-10,2.112081533896384e-11,1.397058361801211e-11
China,Activity,Manufacture of office machinery and computers (30),5.23749773400461e-10,4.99415284767178e-10,3.1056745713465613e-10,5.7110994292902344e-11,3.799367564701704e-11
China,Activity,Manufacture of other non-metallic mineral products n.e.c.,8.75295725248474e-07,4.961926521672462e-08,2.6030130968161313e-08,1.429577399574558e-09,9.034504440002229e-10
China,Activity,Manufacture of other transport equipment (35),5.386398941628687e-10,3.560155875275256e-10,2.002203071254455e-10,2.0386496324635756e-11,1.2645002515865882e-11
China,Activity,"Manufacture of radio, television and communication equipment and apparatus (32)",1.436704154082402e-09,3.901036839179008e-09,2.076241483391189e-09,3.0509625235719607e-10,1.6431590319805532e-10
China,Activity,Manufacture of rubber and plastic products (25),1.0560342145666598e-08,9.049065285036473e-09,4.709041948073376e-09,3.437618150228335e-10,2.0646935312827986e-10
China,Activity,Manufacture of textiles (17),2.8044809842838166e-09,1.8798126918687227e-09,1.0607174622340305e-09,1.0310231267864369e-10,6.048323932753475e-11
China,Activity,Manufacture of tobacco products (16),3.696209375662763e-08,1.2294290196145741e-08,6.510866520727132e-09,2.9105964987683055e-10,1.6655798750801814e-10
China,Activity,Manufacture of wearing apparel; dressing and dyeing of fur (18),1.0407599613505678e-09,4.243052082821904e-10,2.393118497826221e-10,2.3605161059769643e-11,1.415021326732083e-11
China,Activity,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",4.342468800721628e-09,2.409605480574835e-09,2.3464242074474792e-09,3.6493233950970015e-10,2.5383675570278205e-10
China,Activity,"Manure treatment (biogas), storage and land application",0.0,0.0,0.0,0.0,0.0
China,Activity,"Manure treatment (conventional), storage and land application",0.0,0.0,0.0,0.0,0.0
China,Activity,Meat animals nec,1.5189796664268534e-09,8.130195810887911e-11,6.216695133721992e-11,5.0710941951895254e-12,3.739744438113653e-12
China,Activity,Mining of aluminium ores and concentrates,7.819405727208666e-09,4.994671529939211e-09,3.252977335329686e-09,2.2908660857951463e-10,1.306668253024443e-10
China,Activity,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",4.040042476358371e-09,1.5551507949020865e-09,1.2990834010654974e-09,1.3036989639845016e-10,7.395972345552996e-11
China,Activity,Mining of coal and lignite; extraction of peat (10),1.8343230736043658e-07,5.666270511929517e-08,2.949528190735981e-08,1.8119323313913376e-09,1.0524147133010824e-09
China,Activity,Mining of copper ores and concentrates,2.3941138612128734e-09,4.920785232355475e-09,2.4447670695994068e-09,7.38332201111101e-11,4.322039573505993e-11
China,Activity,Mining of iron ores,5.357969576628622e-10,1.2818531167636783e-09,6.356801936078658e-10,2.4870545662848636e-11,1.4316718953738735e-11
China,Activity,"Mining of lead, zinc and tin ores and concentrates",1.0246925361513843e-09,1.5974267374123477e-09,8.351816057980833e-10,4.908920795865422e-11,2.9918022289490564e-11
China,Activity,Mining of nickel ores and concentrates,2.8276627359049997e-09,5.018248405635374e-09,7.81306925924643e-09,1.2963760205002445e-10,7.476556236835011e-11
China,Activity,Mining of other non-ferrous metal ores and concentrates,7.191607942192304e-09,8.851101817000938e-09,1.3447980569676195e-08,2.3056876376312657e-10,1.3320938251276165e-10
China,Activity,Mining of precious metal ores and concentrates,6.681117292179973e-08,3.793311139468777e-09,2.048918061441545e-09,1.1061171783759667e-10,6.242777968905838e-11
China,Activity,Mining of uranium and thorium ores (12),4.809284200599104e-10,6.190821967901415e-10,3.13472998453864e-10,2.9395846413088185e-11,1.60705036078137e-11
China,Activity,N-fertiliser,8.842021109953412e-12,4.5482055454812685e-12,2.7270603120520285e-12,4.574915070306517e-13,1.9022237733876448e-13
China,Activity,Other business activities (74),3.083714017504814e-09,1.942072415486076e-09,1.00763631090842e-09,1.1253732073000559e-10,6.209330913531636e-11
China,Activity,Other land transport,2.801922193472957e-09,1.1672817654797462e-09,6.308934340373452e-10,5.279550231750742e-11,3.4341565296803965e-11
China,Activity,Other non-ferrous metal production,2.085153478135832e-08,3.703422367424106e-08,5.785144273102183e-08,9.549995574240115e-10,5.507195427754558e-10
China,Activity,Other service activities (93),4.022150547883314e-10,5.3111709678280886e-11,3.128221605349417e-11,2.5129230912791886e-12,1.6417661504201322e-12
