Region,,,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK
Level,,,Activity,Activity,Activity,Activity,Activity
Item,,,Production of photovoltaic plants,Production of onshore wind plants,Production of offshore wind plants,Production of electricity by wind,Production of electricity by solar photovoltaic
Region,Level,Item,,,,,
China,Activity,Activities auxiliary to financial intermediation (67),2.1529459833857144e-12,1.1778619682720466e-12,6.141812559284714e-13,2.0316070883170005e-13,7.314737641589406e-13
China,Activity,Activities of membership organisation n.e.c. (91),6.597548766260752e-15,1.3035793337634245e-15,7.143978798968222e-16,2.3999311785452766e-16,2.194134735437543e-15
China,Activity,Air transport (62),6.133563279895481e-13,3.1554916768750955e-13,1.737163051836071e-13,6.217561085929394e-14,2.1278143068704462e-13
China,Activity,Aluminium production,8.103378474820518e-14,6.409053785175584e-14,3.122618853868731e-14,9.792756132294379e-15,2.7382212879666197e-14
China,Activity,Animal products nec,1.3582717225147343e-15,5.014584304995283e-16,3.1600254977134846e-16,1.182605653156105e-16,4.728183508190085e-16
China,Activity,"Biogasification of food waste, incl. land application",0.0,0.0,0.0,0.0,0.0
China,Activity,"Biogasification of paper, incl. land application",0.0,0.0,0.0,0.0,0.0
China,Activity,"Biogasification of sewage slugde, incl. land application",0.0,0.0,0.0,0.0,0.0
China,Activity,Casting of metals,1.258111020787511e-14,5.23540562725114e-14,2.3800170520044373e-14,7.328071254258983e-15,4.566114373524328e-15
China,Activity,Cattle farming,9.282043387963419e-15,3.8313844132017785e-15,2.2653095931937083e-15,7.938776326974758e-16,3.1954970227842634e-15
China,Activity,Chemicals nec,1.1931454215893405e-12,2.6340525076727365e-13,1.5750432946635998e-13,5.974680097778529e-14,4.0219748187524373e-13
China,Activity,"Collection, purification and distribution of water (41)",3.192773847822555e-14,8.980979829848102e-15,4.895411638423192e-15,1.5710495412163462e-15,1.0648297720336894e-14
China,Activity,"Composting of food waste, incl. land application",1.3317771045201764e-14,4.1209099163107036e-15,2.1920592167461232e-15,7.625037125321452e-16,4.482074418874385e-15
China,Activity,"Composting of paper and wood, incl. land application",1.1985689160164933e-15,3.6093083350788974e-16,1.9118288580297765e-16,6.504873999962876e-17,4.023396470342911e-16
China,Activity,Computer and related activities (72),8.118714189256173e-13,6.421934978747677e-13,3.6171877385799997e-13,1.1800501463617742e-13,2.8427601921564523e-13
China,Activity,Construction (45),6.875294580319785e-13,2.0988077832854705e-13,1.6266531976713178e-13,9.114169156595877e-14,2.8948584523718455e-13
China,Activity,Copper production,9.36332967988788e-15,5.431074434758539e-14,2.4724421245223966e-14,7.649850829402563e-15,3.564207080867677e-15
China,Activity,Cultivation of cereal grains nec,1.8660066025711876e-13,4.816712688159664e-14,2.7504997763796036e-14,9.076893225137458e-15,6.263129575713529e-14
China,Activity,Cultivation of crops nec,1.823695486832422e-13,5.945407960133759e-14,3.347942032761437e-14,1.123956661924217e-14,6.149876193326383e-14
China,Activity,Cultivation of oil seeds,2.3551280956228593e-15,1.6200124765945283e-15,8.593029282325289e-16,2.9012204049218466e-16,8.146283914216013e-16
China,Activity,Cultivation of paddy rice,1.3275572311082892e-13,4.92349235178611e-14,2.6407036127222124e-14,9.075967059085388e-15,4.4827378837887104e-14
China,Activity,Cultivation of plant-based fibers,8.52729700738855e-14,5.649281237146952e-14,3.3237988095050294e-14,1.1529981402379078e-14,3.0127993293800006e-14
China,Activity,"Cultivation of sugar cane, sugar beet",4.6136301159587675e-14,1.949091876879877e-14,1.0443858516864682e-14,3.4130034273901012e-15,1.5587323634175113e-14
China,Activity,"Cultivation of vegetables, fruit, nuts",1.1594928860221938e-12,3.871149785978458e-13,2.1978258041950127e-13,7.374187197762995e-14,3.9244799458612467e-13
China,Activity,Cultivation of wheat,5.6227717342473484e-14,2.4179221253655544e-14,1.3456118306915344e-14,4.6278118601001445e-15,1.9193034319952666e-14
China,Activity,Distribution and trade of electricity,8.499721071287529e-16,2.9749502176477534e-16,1.6472814919601212e-16,4.995981824726573e-17,2.8339120649740767e-16
China,Activity,Education (80),1.724513256535224e-12,7.032875653930325e-13,3.6718440655548165e-13,1.2463675300079508e-13,5.816992806139672e-13
China,Activity,Extra-territorial organizations and bodies,0.0,0.0,0.0,0.0,0.0
China,Activity,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",1.9844906778209634e-13,8.850864063388239e-14,4.850845611718597e-14,1.6056705931790914e-14,6.713774736597022e-14
China,Activity,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",4.738870027601409e-15,3.712050665589357e-15,1.9866524566411446e-15,6.80972498020615e-16,1.6493484931093914e-15
China,Activity,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",0.0,0.0,0.0,0.0,0.0
China,Activity,"Financial intermediation, except insurance and pension funding (65)",1.0305157081888156e-11,4.105869702578731e-12,2.095455553802095e-12,6.798421622682996e-13,3.4527550089293007e-12
China,Activity,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",2.234211193454122e-13,1.6136102365255327e-13,8.381107421570028e-14,2.762453666423156e-14,7.691814763932898e-14
China,Activity,"Forestry, logging and related service activities (02)",7.483923773779137e-14,3.1512239135627004e-14,1.7752429550556765e-14,6.2290113150406e-15,2.557975823259025e-14
China,Activity,Health and social work (85),7.62293000605773e-12,3.4533977586899214e-12,1.6563347793579861e-12,5.176960468673574e-13,2.5361334966350467e-12
China,Activity,Hotels and restaurants (55),1.0336228016184972e-11,5.9365789805374204e-12,3.3087045407645063e-12,1.0997997593659069e-12,3.5765278506018743e-12
China,Activity,Incineration of waste: Food,5.994804777480223e-14,1.3060642481887357e-14,7.151250464438457e-15,2.3869921277969266e-15,1.996117010439183e-14
China,Activity,Incineration of waste: Metals and Inert materials,5.5045855462632185e-15,3.14397890051152e-15,1.7168362580194775e-15,6.312319305118504e-16,1.9218569119619777e-15
China,Activity,Incineration of waste: Oil/Hazardous waste,1.2507125350224687e-14,3.877366797961961e-15,2.1150970365665903e-15,7.402664127483322e-16,4.218389522083242e-15
China,Activity,Incineration of waste: Paper,6.259894207626093e-14,1.3937130629271033e-14,7.63585382351202e-15,2.520347593222244e-15,2.0848770280406145e-14
China,Activity,Incineration of waste: Plastic,1.0142420462555167e-14,2.9057202948528583e-15,1.5766198606308331e-15,5.433205859809412e-16,3.4075627597201725e-15
China,Activity,Incineration of waste: Textiles,1.094487403383397e-14,2.6506712678227923e-15,1.456582787487573e-15,4.857492639100485e-16,3.6544905046551185e-15
China,Activity,Incineration of waste: Wood,1.3618076638252486e-14,3.2966795589459618e-15,1.805592672688761e-15,6.044051502620316e-16,4.547627950162544e-15
China,Activity,Inland water transport,2.2954298792617497e-14,1.4124618186825216e-14,7.348973552918418e-15,2.3732285701173572e-15,7.822530843630564e-15
China,Activity,"Insurance and pension funding, except compulsory social security (66)",2.5373099868334356e-12,1.3107625902573398e-12,6.778547114863189e-13,2.290782949134967e-13,8.67591648927761e-13
China,Activity,Landfill of waste: Food,1.7867581057947754e-13,3.4912230947576143e-14,1.9245002399703228e-14,6.325462034493679e-15,5.939490936007196e-14
China,Activity,Landfill of waste: Inert/metal/hazardous,7.372201837618356e-14,1.6870780150378914e-14,9.165463245610623e-15,3.0274889773139823e-15,2.4561479352283407e-14
China,Activity,Landfill of waste: Paper,7.831400744602312e-14,1.6679754936787286e-14,9.164544161547762e-15,3.0264961044259275e-15,2.6073302079370673e-14
China,Activity,Landfill of waste: Plastic,6.53426508244409e-14,1.3366844856135788e-14,7.326154035139729e-15,2.3960530665654954e-15,2.1720390054092953e-14
China,Activity,Landfill of waste: Textiles,2.6235127277890167e-14,5.469749978406209e-15,3.0048493195969615e-15,9.857387803351625e-16,8.726521415343928e-15
China,Activity,Landfill of waste: Wood,3.20051332749327e-14,6.898425595305754e-15,3.778023840214687e-15,1.2432191185233438e-15,1.0651186352766428e-14
China,Activity,"Lead, zinc and tin production",1.742084101652014e-15,2.0899423038898496e-15,1.0365188604934646e-15,3.4219639694544516e-16,6.182659800147115e-16
China,Activity,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,1.9025233866530233e-13,6.459122496596748e-13,3.1279423189783776e-13,9.68568632037567e-14,7.013617643609377e-14
China,Activity,Manufacture of beverages,2.1393516229863013e-14,1.621002355363711e-14,8.477318969990083e-15,2.8054620201375167e-15,7.422270989049296e-15
China,Activity,"Manufacture of bricks, tiles and construction products, in baked clay",6.351954190954789e-16,3.3198491962943646e-16,2.80160907706252e-16,1.2426763512352482e-16,2.5493097403583473e-16
China,Activity,"Manufacture of cement, lime and plaster",3.2872447732284137e-15,1.2363615693812261e-15,1.5699116155845972e-15,7.622296985832157e-16,1.4671228054014112e-15
China,Activity,Manufacture of ceramic goods,1.828829776686469e-14,3.909347134499397e-14,2.184016738220975e-14,8.279367447054107e-15,8.144367910053396e-15
China,Activity,Manufacture of coke oven products,1.7991950927298812e-14,2.913224489420408e-14,1.453806407119695e-14,4.477838151368145e-15,6.273512824323654e-15
China,Activity,Manufacture of electrical machinery and apparatus n.e.c. (31),9.422672442908717e-13,1.1106380567041923e-11,4.823618499683507e-12,1.4652806388466383e-12,3.6693641524557704e-13
China,Activity,"Manufacture of fabricated metal products, except machinery and equipment (28)",3.416696506160941e-13,4.658144229752275e-13,2.5203704766145097e-13,8.0423744341963e-14,1.2140773800559566e-13
China,Activity,Manufacture of fish products,8.182773635004097e-14,6.142531979109596e-14,3.163339573001212e-14,1.0335903520868997e-14,2.815172075805097e-14
China,Activity,Manufacture of furniture; manufacturing n.e.c. (36),6.457008505678656e-13,5.88333548903634e-13,3.031601071247035e-13,1.0251977346181708e-13,2.230265185847245e-13
China,Activity,Manufacture of gas; distribution of gaseous fuels through mains,1.042292363031938e-13,5.178505794059773e-14,2.750909119839554e-14,8.39413666456193e-15,3.493188577491447e-14
China,Activity,Manufacture of glass and glass products,4.025614739266916e-12,1.3121884739454638e-13,7.208300792318174e-14,2.201847303547136e-14,1.319093165570753e-12
China,Activity,Manufacture of machinery and equipment n.e.c. (29),1.2068290169427407e-12,1.2794320643759165e-12,6.847950528607751e-13,2.1903207334622565e-13,4.206917077467167e-13
China,Activity,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",1.5027692248100008e-13,3.1902470038346397e-13,1.7142221613772322e-13,7.184574385341161e-14,6.751610746697163e-14
China,Activity,"Manufacture of motor vehicles, trailers and semi-trailers (34)",2.5875631575462355e-13,4.8328463160376514e-14,2.9271155840877136e-14,9.673463464888247e-15,8.659723345684437e-14
China,Activity,Manufacture of office machinery and computers (30),7.43381886753789e-13,9.271011547779063e-13,5.572562044709553e-13,2.2364407038666332e-13,3.0166279798604366e-13
China,Activity,Manufacture of other non-metallic mineral products n.e.c.,1.6420348478372365e-12,1.0112997661816211e-13,5.298091771684924e-14,1.661988096250753e-14,5.390044197847539e-13
China,Activity,Manufacture of other transport equipment (35),4.334376312620843e-14,1.9790779466779823e-14,1.1255996531987465e-14,3.861421483745241e-15,1.4907483406739707e-14
China,Activity,"Manufacture of radio, television and communication equipment and apparatus (32)",6.731833254806759e-13,2.0502543733655406e-12,1.0889415886732785e-12,4.268335897756884e-13,3.051360235175157e-13
China,Activity,Manufacture of rubber and plastic products (25),1.3611355359301817e-12,1.1623358369699934e-12,6.129796634706283e-13,2.0476785808851104e-13,4.753752826166871e-13
China,Activity,Manufacture of textiles (17),1.2012584235500501e-12,8.700948898022891e-13,4.876490734513506e-13,1.682477266776974e-13,4.2250929755392044e-13
China,Activity,Manufacture of tobacco products (16),1.4264787964705227e-14,6.328646425424925e-15,3.339121396501611e-15,1.0009313336520448e-15,4.752157668871913e-15
China,Activity,Manufacture of wearing apparel; dressing and dyeing of fur (18),6.13152513625759e-13,2.789806112560147e-13,1.5383009820244555e-13,5.225898095006407e-14,2.0954280508215003e-13
China,Activity,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",1.2933707704614408e-14,7.325793375607918e-15,6.968243277880199e-15,2.4497064915148705e-15,5.01529264751544e-15
China,Activity,"Manure treatment (biogas), storage and land application",0.0,0.0,0.0,0.0,0.0
China,Activity,"Manure treatment (conventional), storage and land application",0.0,0.0,0.0,0.0,0.0
China,Activity,Meat animals nec,3.0778331553373747e-13,1.5848065933007298e-14,1.2009814430130054e-14,3.62559870534671e-15,1.0153790903709545e-13
China,Activity,Mining of aluminium ores and concentrates,7.994817253413835e-15,5.621578553843577e-15,3.7310880781333035e-15,1.127799105628407e-15,2.7754315365895716e-15
China,Activity,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",4.2471174383095176e-14,2.1705210784648174e-14,1.7716965695700537e-14,5.337871868504333e-15,1.4852250200442163e-14
China,Activity,Mining of coal and lignite; extraction of peat (10),1.4616233574561876e-12,3.147693348367961e-13,1.6666657245288247e-13,5.122602504424389e-14,4.832497121489335e-13
China,Activity,Mining of copper ores and concentrates,2.879887207759354e-13,7.210760953047808e-13,3.513875759482063e-13,1.0502285272606187e-13,1.0110248968542171e-13
China,Activity,Mining of iron ores,8.851374950574536e-14,2.5707022037352876e-13,1.2633684948559624e-13,3.881287196823271e-14,3.211202000774144e-14
China,Activity,"Mining of lead, zinc and tin ores and concentrates",2.405552372021357e-14,1.2604866070397568e-14,8.185424552822416e-15,2.2966887950378508e-15,8.122215156918551e-15
China,Activity,Mining of nickel ores and concentrates,7.65018809132657e-14,1.0131923270697231e-13,1.575666369570534e-13,3.002646942527497e-14,2.6661379942553367e-14
China,Activity,Mining of other non-ferrous metal ores and concentrates,3.337516686705419e-14,5.6157797279376134e-14,6.621630852294939e-14,1.3788093413926556e-14,1.1764945257199712e-14
China,Activity,Mining of precious metal ores and concentrates,1.3490046553620958e-11,9.575141959001977e-13,4.701265417513222e-13,1.4303767710792546e-13,4.4226263283209856e-12
China,Activity,Mining of uranium and thorium ores (12),8.414017643974302e-14,1.1623451541003758e-13,5.914886804413111e-14,2.0476773567083733e-14,3.041706029545043e-14
China,Activity,N-fertiliser,1.8616796213206738e-16,7.230103194998909e-17,3.990082338147598e-17,2.1709923292396032e-17,6.326366107649476e-17
China,Activity,Other business activities (74),5.812120546710094e-12,4.310183829143874e-12,2.211407411169396e-12,7.711368421938514e-13,2.0248717943060516e-12
China,Activity,Other land transport,1.1002502267741627e-12,4.88680629822294e-13,2.6608078527575936e-13,8.952174246154108e-14,3.77835145819034e-13
China,Activity,Other non-ferrous metal production,5.507269567386901e-15,1.0434632432789256e-14,1.677839993514352e-14,3.1660208777927884e-15,1.97115045425644e-15
China,Activity,Other service activities (93),2.204182938715546e-12,3.2606885628417486e-13,1.892977128413315e-13,6.047619169402849e-14,7.310309389282799e-13
