Region,,,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK
Level,,,Activity,Activity,Activity,Activity,Activity
Item,,,Production of photovoltaic plants,Production of onshore wind plants,Production of offshore wind plants,Production of electricity by wind,Production of electricity by solar photovoltaic
Region,Level,Item,,,,,
China,Activity,Activities auxiliary to financial intermediation (67),5.894649839524996e-12,3.118249981297728e-12,1.6114237869726457e-12,1.0027423241212718e-12,3.3121698470834637e-12
China,Activity,Activities of membership organisation n.e.c. (91),2.911568144474252e-14,4.285968041520261e-15,2.392326518549882e-15,1.4477332826021054e-15,1.6189380748362906e-14
China,Activity,Air transport (62),2.6677887665668603e-11,1.267891155354986e-11,6.6541934091598805e-12,4.240981171046679e-12,1.5057563931458774e-11
China,Activity,Aluminium production,3.282749137212399e-11,2.7360002637969213e-11,1.3187317440476239e-11,8.235323456928057e-12,1.8443114764541987e-11
China,Activity,Animal products nec,1.762711408424491e-12,5.992649756883842e-13,3.502976680732314e-13,2.1755070724073518e-13,9.953999697288475e-13
China,Activity,"Biogasification of food waste, incl. land application",0.0,0.0,0.0,0.0,0.0
China,Activity,"Biogasification of paper, incl. land application",0.0,0.0,0.0,0.0,0.0
China,Activity,"Biogasification of sewage slugde, incl. land application",0.0,0.0,0.0,0.0,0.0
China,Activity,Casting of metals,5.176855448205615e-12,2.1518064702644947e-11,9.740316639706292e-12,6.1429203585754235e-12,3.018939560055552e-12
China,Activity,Cattle farming,1.1311231626335234e-11,3.88847634775653e-12,2.250063790285975e-12,1.3697960654974261e-12,6.362495942457496e-12
China,Activity,Chemicals nec,8.09156394330343e-11,1.6581745812439758e-11,1.0027233459042067e-11,6.386570853627808e-12,4.5245566394966934e-11
China,Activity,"Collection, purification and distribution of water (41)",2.345648337719025e-13,5.0232273727028775e-14,2.7176637667777042e-14,1.642510464912459e-14,1.3045394402390992e-13
China,Activity,"Composting of food waste, incl. land application",2.9559750066662194e-13,4.034222506179712e-14,2.391002459037559e-14,1.4534036260652657e-14,1.6481318875308076e-13
China,Activity,"Composting of paper and wood, incl. land application",2.6769679481837244e-14,3.946078987535108e-15,2.2865160541477954e-15,1.36429722854623e-15,1.4921144986695337e-14
China,Activity,Computer and related activities (72),1.114209048363546e-12,7.713184814748159e-13,4.2697984250297714e-13,2.5325380445514573e-13,6.283387642382035e-13
China,Activity,Construction (45),1.8700212839523873e-11,3.61682043762459e-12,2.149789386948494e-12,1.5087534691269779e-12,1.0695479275198882e-11
China,Activity,Copper production,4.4148903075163186e-12,2.4047924616910342e-11,1.0884170983341231e-11,6.884416083850129e-12,2.629982312535503e-12
China,Activity,Cultivation of cereal grains nec,1.8659939546249976e-10,4.0513389580215885e-11,2.3049746248831205e-11,1.3853031975011499e-11,1.0434795042634666e-10
China,Activity,Cultivation of crops nec,1.5166699563265853e-10,4.421214014610294e-11,2.502195302569089e-11,1.5379346035206626e-11,8.499158633097538e-11
China,Activity,Cultivation of oil seeds,2.2670505740752436e-12,1.154796644407433e-12,6.242382849705363e-13,3.943668004739769e-13,1.2820831607062345e-12
China,Activity,Cultivation of paddy rice,7.946983863262916e-11,2.7192234117563683e-11,1.4634941141322407e-11,9.21491779311423e-12,4.454572091631894e-11
China,Activity,Cultivation of plant-based fibers,1.1100186182596689e-10,7.018146919704254e-11,3.9820015661944855e-11,2.4819797762704954e-11,6.350875378265466e-11
China,Activity,"Cultivation of sugar cane, sugar beet",3.4962358401457007e-11,1.3295468168783368e-11,7.049390465678225e-12,4.313587103215948e-12,1.95983491255191e-11
China,Activity,"Cultivation of vegetables, fruit, nuts",9.332287603718536e-10,2.6646220085076085e-10,1.4971538411866304e-10,9.08343535048743e-11,5.229393635347773e-10
China,Activity,Cultivation of wheat,6.525017388142092e-11,2.6860184147160495e-11,1.4650901091792713e-11,9.107076058955802e-12,3.673615568429842e-11
China,Activity,Distribution and trade of electricity,1.2626021827926784e-14,3.3675606991332964e-15,1.9730160153083805e-15,1.1293472037558796e-15,7.027157153089422e-15
China,Activity,Education (80),3.6742177937364295e-13,1.6105190910606015e-13,8.218064709299195e-14,5.0921927043902084e-14,2.0570331403449568e-13
China,Activity,Extra-territorial organizations and bodies,0.0,0.0,0.0,0.0,0.0
China,Activity,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",3.845493139910766e-12,1.321231734510087e-12,7.451729666543799e-13,4.589184674489741e-13,2.160065985806279e-12
China,Activity,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",1.245487655722349e-13,8.96293340420702e-14,4.738875931999316e-14,2.998777114765094e-14,7.083023702080436e-14
China,Activity,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",0.0,0.0,0.0,0.0,0.0
China,Activity,"Financial intermediation, except insurance and pension funding (65)",2.9021380190889613e-11,1.2230864398046972e-11,6.130004042786869e-12,3.827421334877575e-12,1.622077082775995e-11
China,Activity,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",3.3874385229116706e-11,2.3274868426409147e-11,1.2063560920016652e-11,7.510172721644363e-12,1.9158595947651845e-11
China,Activity,"Forestry, logging and related service activities (02)",5.874261412018968e-11,2.4309828939142393e-11,1.3655360739370724e-11,8.62650227601633e-12,3.3152219898869795e-11
China,Activity,Health and social work (85),5.100742206401108e-12,2.2384490098289234e-12,1.0638007667585671e-12,6.641231537727106e-13,2.8396631455590525e-12
China,Activity,Hotels and restaurants (55),2.824466612199913e-10,1.5047717910044512e-10,8.138347608357237e-11,4.902175539332949e-11,1.5860867107223388e-10
China,Activity,Incineration of waste: Food,1.391430121711201e-12,2.365914498431556e-13,1.3398522868609085e-13,8.068171672547494e-14,7.754606261611772e-13
China,Activity,Incineration of waste: Metals and Inert materials,1.8810975324501165e-13,2.759546078978209e-14,1.925371143307839e-14,1.2603221505825443e-14,1.0596613771961532e-13
China,Activity,Incineration of waste: Oil/Hazardous waste,3.117432226293294e-13,5.48811612959778e-14,3.265790028120146e-14,2.0063178679566013e-14,1.7421803962738175e-13
China,Activity,Incineration of waste: Paper,1.4630672994581601e-12,2.511540409826862e-13,1.4184033363513937e-13,8.542429213549052e-14,8.153810780791477e-13
China,Activity,Incineration of waste: Plastic,2.296144392135918e-13,3.1900391487916365e-14,1.8782862486950823e-14,1.1343834931773291e-14,1.2799562360026463e-13
China,Activity,Incineration of waste: Textiles,2.7006572981515273e-13,4.692654049890905e-14,2.6597201642366334e-14,1.602600480919221e-14,1.5056488732608082e-13
China,Activity,Incineration of waste: Wood,3.119309642533192e-13,5.697295208515653e-14,3.209678255828618e-14,1.9581678506808186e-14,1.7399052754983445e-13
China,Activity,Inland water transport,1.0162524305572748e-12,5.041738409517155e-13,2.636125485141193e-13,1.629030691978067e-13,5.712613417285549e-13
China,Activity,"Insurance and pension funding, except compulsory social security (66)",5.6362531362208736e-12,2.283768051992722e-12,1.1750881545948707e-12,7.33414108055981e-13,3.1650205680266046e-12
China,Activity,Landfill of waste: Food,4.568454513550873e-12,7.195476978883349e-13,4.0941093175921807e-13,2.4601469010698936e-13,2.545017644593867e-12
China,Activity,Landfill of waste: Inert/metal/hazardous,1.6846476061226882e-12,3.0560293408777967e-13,1.7180195119194863e-13,1.0376536804240573e-13,9.391374652728895e-13
China,Activity,Landfill of waste: Paper,2.0425508346142662e-12,3.3966474265689794e-13,1.925883379872557e-13,1.1587335881641664e-13,1.1381484485572171e-12
China,Activity,Landfill of waste: Plastic,1.5307444034885932e-12,2.4809481005090507e-13,1.4129458452569626e-13,8.474786316172251e-14,8.52913765209187e-13
China,Activity,Landfill of waste: Textiles,6.46795933751204e-13,1.0517436862423615e-13,5.998441546583003e-14,3.5998659539773246e-14,3.604246679468523e-13
China,Activity,Landfill of waste: Wood,7.803525591019191e-13,1.302444948550737e-13,7.402504736428133e-14,4.445952667734416e-14,4.34889692699378e-13
China,Activity,"Lead, zinc and tin production",8.149518081166241e-13,1.0111777873921604e-12,4.944069338674862e-13,3.1114604737696407e-13,4.654600504831452e-13
China,Activity,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,5.7881010261408195e-11,1.8003701462635566e-10,8.766299449363118e-11,5.444128590419664e-11,3.404079510647147e-11
China,Activity,Manufacture of beverages,1.0992703162539603e-12,8.196896116086172e-13,4.1667114006161567e-13,2.5814784580195453e-13,6.203106466906523e-13
China,Activity,"Manufacture of bricks, tiles and construction products, in baked clay",4.0878146654461194e-14,1.9852927576975594e-14,1.951618544507278e-14,1.2715230206303034e-14,2.5088847719242362e-14
China,Activity,"Manufacture of cement, lime and plaster",4.068699950923503e-13,1.045315362234316e-13,1.2917940255375325e-13,8.530094140637614e-14,2.498575355638989e-13
China,Activity,Manufacture of ceramic goods,1.4537988830671877e-12,5.042966619725466e-13,5.179052843513282e-13,3.556072342241931e-13,9.095116269392566e-13
China,Activity,Manufacture of coke oven products,5.6836987851314885e-12,9.113915027216038e-12,4.568273339960644e-12,2.80598515202849e-12,3.2522917426837958e-12
China,Activity,Manufacture of electrical machinery and apparatus n.e.c. (31),7.23050210399844e-11,7.151279343739065e-10,3.102018249144178e-10,1.9699485010498282e-10,4.332499160285407e-11
China,Activity,"Manufacture of fabricated metal products, except machinery and equipment (28)",7.3201059852575e-11,9.36225661741716e-11,5.008141347004333e-11,3.06519011105799e-11,4.204688337696813e-11
China,Activity,Manufacture of fish products,2.7150964771226884e-12,2.004028646892541e-12,1.0267298851743132e-12,6.401127154856118e-13,1.536922504547422e-12
China,Activity,Manufacture of furniture; manufacturing n.e.c. (36),6.39695629492678e-11,5.836800840458813e-11,2.971578276022996e-11,1.8967384717702317e-11,3.6298654153999735e-11
China,Activity,Manufacture of gas; distribution of gaseous fuels through mains,1.1302092967892127e-12,4.364417103576979e-13,2.4280964880265834e-13,1.410820406920487e-13,6.299991667441334e-13
China,Activity,Manufacture of glass and glass products,5.213495782063956e-10,5.132452194819873e-12,3.7721473401417074e-12,2.0517049243238896e-12,2.880605573489374e-10
China,Activity,Manufacture of machinery and equipment n.e.c. (29),1.140959054646932e-10,1.252302133059736e-10,6.679907608004146e-11,4.100621262001784e-11,6.524443163646501e-11
China,Activity,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",7.048738747259427e-12,1.5913371930561653e-11,8.504402347289421e-12,6.286836148718397e-12,4.870160771255792e-12
China,Activity,"Manufacture of motor vehicles, trailers and semi-trailers (34)",5.103759416364895e-11,1.3002934252923358e-11,7.665454274297148e-12,4.719636588071696e-12,2.863787250724715e-11
China,Activity,Manufacture of office machinery and computers (30),1.4206617450140287e-11,1.5247083561703837e-11,8.688838737817784e-12,5.754291229858212e-12,8.53579314764419e-12
China,Activity,Manufacture of other non-metallic mineral products n.e.c.,1.9190953744715233e-10,6.219062743780872e-12,3.528997485698182e-12,2.1144078713006953e-12,1.0611537695741366e-10
China,Activity,Manufacture of other transport equipment (35),1.7719828143955724e-11,7.369354655840661e-12,4.137581547868846e-12,2.575045662851092e-12,1.003830175467941e-11
China,Activity,"Manufacture of radio, television and communication equipment and apparatus (32)",1.3745485312920793e-11,4.3339641588694085e-11,2.2211417818270592e-11,1.5303793281637434e-11,9.064453383391638e-12
China,Activity,Manufacture of rubber and plastic products (25),9.84926667953421e-11,7.967411967657493e-11,4.2052116686547604e-11,2.6450598335829677e-11,5.6228634447179496e-11
China,Activity,Manufacture of textiles (17),4.7913228396436256e-11,3.166670679146565e-11,1.7176716533046502e-11,1.0752540247980627e-11,2.7311462613098432e-11
China,Activity,Manufacture of tobacco products (16),1.2027454754607135e-13,4.7847230390221885e-14,2.5174643735216018e-14,1.501273579013903e-14,6.698230589407828e-14
China,Activity,Manufacture of wearing apparel; dressing and dyeing of fur (18),2.2097101787095815e-11,9.101463335091526e-12,4.866879002730782e-12,3.0169635352844033e-12,1.24417420636715e-11
China,Activity,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",8.349228491473942e-13,5.413983833763235e-13,6.500347557441116e-13,3.762167467156766e-13,5.397705171505098e-13
China,Activity,"Manure treatment (biogas), storage and land application",0.0,0.0,0.0,0.0,0.0
China,Activity,"Manure treatment (conventional), storage and land application",0.0,0.0,0.0,0.0,0.0
China,Activity,Meat animals nec,3.315170377322633e-10,1.5777950627236433e-11,1.2049242659969789e-11,6.422342317208871e-12,1.8479897802818767e-10
China,Activity,Mining of aluminium ores and concentrates,1.624258990256335e-13,8.697487240587864e-14,5.696045793556898e-14,3.272290771552339e-14,9.19311371235407e-14
China,Activity,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",5.91283157554042e-13,2.616689848385633e-13,2.6474454960986604e-13,1.3481573125459322e-13,3.3986797226986084e-13
China,Activity,Mining of coal and lignite; extraction of peat (10),3.169883938464475e-12,3.3485636624916164e-12,1.7323089203855547e-12,1.0637229577280921e-12,1.8053340223704547e-12
China,Activity,Mining of copper ores and concentrates,6.000291117565094e-12,1.5200813862257165e-11,7.379525508933788e-12,4.49738511734627e-12,3.4387846739966217e-12
China,Activity,Mining of iron ores,1.182239564338332e-12,3.577901163037264e-12,1.7923036344975899e-12,1.100551648038744e-12,6.968616990441023e-13
China,Activity,"Mining of lead, zinc and tin ores and concentrates",4.730137101459166e-13,2.2035789154299065e-13,1.5379870838926407e-13,8.078966875438443e-14,2.645812117195663e-13
China,Activity,Mining of nickel ores and concentrates,1.562684503472146e-12,9.906942355630874e-13,2.755402193368969e-12,9.491533204183136e-13,8.849154718065377e-13
China,Activity,Mining of other non-ferrous metal ores and concentrates,6.491410979139632e-13,4.923145478984776e-13,1.2732287050650673e-12,4.440587660437073e-13,3.688452466618663e-13
China,Activity,Mining of precious metal ores and concentrates,2.7805764240202083e-10,2.052407751639561e-11,1.0036483195314113e-11,6.131420993915713e-12,1.537403051964878e-10
China,Activity,Mining of uranium and thorium ores (12),1.7230190488059982e-12,2.3095693828374308e-12,1.1308285796797118e-12,7.312894096419965e-13,9.952530754100261e-13
China,Activity,N-fertiliser,9.064960651740164e-15,3.5103589380120653e-15,2.1215224035642374e-15,3.862935420128185e-15,5.14775967128661e-15
China,Activity,Other business activities (74),8.728966944778447e-12,5.957163304382622e-12,2.949249673489012e-12,1.8374670679687024e-12,4.908213529487303e-12
China,Activity,Other land transport,6.339868402488829e-11,2.4509267750730452e-11,1.3333631743356441e-11,8.14367012491514e-12,3.574331968657088e-11
China,Activity,Other non-ferrous metal production,2.2453806913041982e-12,1.97075045732443e-12,5.816068431157884e-12,1.984048544955532e-12,1.2852945942305874e-12
China,Activity,Other service activities (93),6.3523099253695066e-12,7.005242755502192e-13,4.172681028241192e-13,2.421072743170613e-13,3.539776287948156e-12
