Region,,,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK
Level,,,Activity,Activity,Activity,Activity,Activity
Item,,,Production of photovoltaic plants,Production of onshore wind plants,Production of offshore wind plants,Production of electricity by wind,Production of electricity by solar photovoltaic
Region,Level,Item,,,,,
China,Activity,Activities auxiliary to financial intermediation (67),2.714061443991346e-12,1.4818894347132755e-12,7.728260397047616e-13,4.908620340602544e-13,1.5434604732443987e-12
China,Activity,Activities of membership organisation n.e.c. (91),7.217523428943864e-15,1.4245059167021318e-15,7.808044463390157e-16,4.940741061495686e-16,4.0526588539188914e-15
China,Activity,Air transport (62),1.311156110963499e-12,6.732329139328725e-13,3.7067879451256586e-13,2.424551134305475e-13,7.550072104635075e-13
China,Activity,Aluminium production,2.8980519160939172e-12,2.286292808534814e-12,1.1140999185761994e-12,7.006263823795808e-13,1.6427840058795359e-12
China,Activity,Animal products nec,7.959234457620018e-15,2.9336889719797738e-15,1.848919662351433e-15,1.2052007090873035e-15,4.59263126343943e-15
China,Activity,"Biogasification of food waste, incl. land application",0.0,0.0,0.0,0.0,0.0
China,Activity,"Biogasification of paper, incl. land application",0.0,0.0,0.0,0.0,0.0
China,Activity,"Biogasification of sewage slugde, incl. land application",0.0,0.0,0.0,0.0,0.0
China,Activity,Casting of metals,4.5339267621124645e-13,1.867586195811023e-12,8.491356734589553e-13,5.392660901771684e-13,2.68286655218538e-13
China,Activity,Cattle farming,7.729495052717606e-14,3.18507077193431e-14,1.8834092798391445e-14,1.1987963574169345e-14,4.430472124529667e-14
China,Activity,Chemicals nec,7.1694218738103756e-12,1.5808824937779493e-12,9.454295574408593e-13,6.276152045931025e-13,4.058035970801558e-12
China,Activity,"Collection, purification and distribution of water (41)",2.503800892437843e-13,7.033593702499782e-14,3.834520038832692e-14,2.371899243698039e-14,1.4082617425155188e-13
China,Activity,"Composting of food waste, incl. land application",1.0444548887541191e-13,3.227335586519286e-14,1.7170095327708354e-14,1.1145944751594468e-14,5.90620335786778e-14
China,Activity,"Composting of paper and wood, incl. land application",9.399647635088334e-15,2.826671828771676e-15,1.497513776197372e-15,9.616878232423201e-16,5.307209035328949e-15
China,Activity,Computer and related activities (72),7.626687331782465e-13,6.016670810766336e-13,3.3893361956816863e-13,2.0983152929003512e-13,4.4163368132542723e-13
China,Activity,Construction (45),1.466924165305289e-12,4.4712086637434305e-13,3.4655794884252196e-13,2.8205325199160267e-13,9.532693495698363e-13
China,Activity,Copper production,3.386921551916496e-13,1.937384024223597e-12,8.821088219775839e-13,5.613131976590109e-13,2.0631968894872048e-13
China,Activity,Cultivation of cereal grains nec,1.4858217388769603e-12,3.830432888160023e-13,2.1876254133412486e-13,1.358314017457356e-13,8.388603631613447e-13
China,Activity,Cultivation of crops nec,1.0998441111608322e-12,3.580354488470985e-13,2.0164353757883016e-13,1.2675417803204422e-13,6.226811098777702e-13
China,Activity,Cultivation of oil seeds,1.3810322277567797e-14,9.477309891042504e-15,5.027742068598492e-15,3.214557194065704e-15,7.938451196217093e-15
China,Activity,Cultivation of paddy rice,9.422296196717235e-13,3.4889855275949773e-13,1.8715917842072279e-13,1.2048332420000311e-13,5.338693078437922e-13
China,Activity,Cultivation of plant-based fibers,6.282470312937464e-13,4.1522342063744913e-13,2.4432823603205574e-13,1.5481129209536495e-13,3.6577694181963973e-13
China,Activity,"Cultivation of sugar cane, sugar beet",3.5292357796970226e-13,1.4884535644610614e-13,7.97678455976909e-14,5.001436423854292e-14,2.000332874231552e-13
China,Activity,"Cultivation of vegetables, fruit, nuts",7.238772600571347e-12,2.4131925399524298e-12,1.370269567163741e-12,8.594885229280467e-13,4.1072571111845845e-12
China,Activity,Cultivation of wheat,4.246687127059734e-13,1.8230181527713143e-13,1.0146777463020027e-13,6.478813097613016e-14,2.421775858856217e-13
China,Activity,Distribution and trade of electricity,6.666747331743548e-15,2.3298591121787693e-15,1.2902701008373344e-15,7.723853685665336e-16,3.749065181003769e-15
China,Activity,Education (80),2.1027423265561696e-12,8.561279914258699e-13,4.4705112119598543e-13,2.877258053226066e-13,1.1906734235834584e-12
China,Activity,Extra-territorial organizations and bodies,0.0,0.0,0.0,0.0,0.0
China,Activity,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",5.88676079046813e-13,2.6208802358636855e-13,1.4366130337836186e-13,9.01967867901473e-14,3.339252224784131e-13
China,Activity,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",1.2118281162457715e-14,9.467838420969205e-15,5.067771060100163e-15,3.2593678844287664e-15,6.991847451638176e-15
China,Activity,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",0.0,0.0,0.0,0.0,0.0
China,Activity,"Financial intermediation, except insurance and pension funding (65)",1.2986100817714289e-11,5.165709110459489e-12,2.63677638088743e-12,1.666898286662625e-12,7.324036479796946e-12
China,Activity,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",6.540883661052912e-13,4.712577105754525e-13,2.448064643529435e-13,1.5535003619430917e-13,3.7492567766687106e-13
China,Activity,"Forestry, logging and related service activities (02)",3.5080571905614886e-13,1.4745959601913424e-13,8.308262053033032e-14,5.3480957430098105e-14,2.0021341518536957e-13
China,Activity,Health and social work (85),7.675973308761896e-12,3.471457991359894e-12,1.6652849160464785e-12,1.0498730482534077e-12,4.311159171593396e-12
China,Activity,Hotels and restaurants (55),3.2187686219472507e-11,1.844805471423318e-11,1.0283215079494965e-11,6.4452680930283115e-12,1.8506034967863324e-11
China,Activity,Incineration of waste: Food,4.700437470199158e-13,1.0228789022841615e-13,5.601633557929574e-14,3.533271559170601e-14,2.6412201802321343e-13
China,Activity,Incineration of waste: Metals and Inert materials,4.3198803424367764e-14,2.4621968760525453e-14,1.3447164421913757e-14,8.942839895463093e-15,2.4971203392910457e-14
China,Activity,Incineration of waste: Oil/Hazardous waste,9.808903791784344e-14,3.036606773520016e-14,1.65671729647592e-14,1.0727455911929877e-14,5.5539134587541665e-14
China,Activity,Incineration of waste: Paper,4.908349802166272e-13,1.0915220091286214e-13,5.981211678861667e-14,3.7499150180679774e-14,2.7584344668221667e-13
China,Activity,Incineration of waste: Plastic,7.953864360466713e-14,2.2756573011480543e-14,1.2349475084286595e-14,7.939813419387496e-15,4.4931775478936085e-14
China,Activity,Incineration of waste: Textiles,8.582246232060853e-14,2.075931320694883e-14,1.1409391619806413e-14,7.18708464566827e-15,4.8303848162033596e-14
China,Activity,Incineration of waste: Wood,1.0678381333306494e-13,2.5818663826444033e-14,1.4143192053792625e-14,8.93381682906542e-15,6.010597073582697e-14
China,Activity,Inland water transport,4.907915725852351e-14,3.0135029067689223e-14,1.5681385630952664e-14,9.842350041812238e-15,2.796149187879589e-14
China,Activity,"Insurance and pension funding, except compulsory social security (66)",3.1983460565024055e-12,1.6490956443557446e-12,8.529502272814858e-13,5.489584095425502e-13,1.825819615241672e-12
China,Activity,Landfill of waste: Food,1.400893878349249e-12,2.7342645418780804e-13,1.5074944540527877e-13,9.41674506620972e-14,7.863943289519788e-13
China,Activity,Landfill of waste: Inert/metal/hazardous,5.780580231323326e-13,1.3212754027256293e-13,7.179356271653491e-14,4.511845244092592e-14,3.249256013400722e-13
China,Activity,Landfill of waste: Paper,6.140415662396101e-13,1.306321433102381e-13,7.178676226616925e-14,4.4988841731416893e-14,3.4501006240248644e-13
China,Activity,Landfill of waste: Plastic,5.12325066515596e-13,1.0468641898931545e-13,5.738678725267626e-14,3.580254264708073e-14,2.875898940239085e-13
China,Activity,Landfill of waste: Textiles,2.0570108115010692e-13,4.2837926809088193e-14,2.353733651060543e-14,1.4699860055815834e-14,1.1551398426202614e-13
China,Activity,Landfill of waste: Wood,2.509460527032997e-13,5.402688859658354e-14,2.95936081339784e-14,1.852575267546715e-14,1.4096424623225122e-13
China,Activity,"Lead, zinc and tin production",6.236479450572529e-14,7.455386873415622e-14,3.698076216714227e-14,2.3759332446569578e-14,3.640849740727914e-14
China,Activity,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,6.845861540455851e-12,2.3041231285147344e-11,1.1159695850305347e-11,6.985190343444803e-12,4.089797834004416e-12
China,Activity,Manufacture of beverages,1.0144275698180258e-13,7.667073929353564e-14,4.0101917408702887e-14,2.5458850460526692e-14,5.841712565467005e-14
China,Activity,"Manufacture of bricks, tiles and construction products, in baked clay",6.572020594173235e-15,3.42704238003649e-15,2.8921902622325846e-15,1.99170299272688e-15,4.141228255547464e-15
China,Activity,"Manufacture of cement, lime and plaster",3.400797401917721e-14,1.2763590827271177e-14,1.620623255256731e-14,1.1319562188190805e-14,2.295516576714572e-14
China,Activity,Manufacture of ceramic goods,1.8992764573171887e-13,4.0353600040315127e-13,2.2546758123290597e-13,1.5176569941981374e-13,1.2794739593910137e-13
China,Activity,Manufacture of coke oven products,6.035907267008076e-13,9.72889610986026e-13,4.855757990508896e-13,3.0073939468440223e-13,3.486395602302795e-13
China,Activity,Manufacture of electrical machinery and apparatus n.e.c. (31),5.524368189404445e-12,6.339002266150395e-11,2.753536953974371e-11,1.7602240598550767e-11,3.4103725334150396e-12
China,Activity,"Manufacture of fabricated metal products, except machinery and equipment (28)",6.157250390640884e-12,8.36045352715371e-12,4.5241347111845335e-12,2.795207049733676e-12,3.597262409173108e-12
China,Activity,Manufacture of fish products,3.879948323014238e-13,2.9053141008968373e-13,1.4964205293229e-13,9.473132825072324e-14,2.2230808930121097e-13
China,Activity,Manufacture of furniture; manufacturing n.e.c. (36),5.498307320447074e-12,4.9954032832191725e-12,2.5744220449385786e-12,1.6589315469196583e-12,3.157850743834714e-12
China,Activity,Manufacture of gas; distribution of gaseous fuels through mains,6.787777223870577e-13,3.366103513729214e-13,1.788389612379428e-13,1.0849485785879955e-13,3.8289056083736795e-13
China,Activity,Manufacture of glass and glass products,4.158486622417407e-11,1.3550296790951084e-12,7.447171122300468e-13,4.4826852680149635e-13,2.3146376731836858e-11
China,Activity,Manufacture of machinery and equipment n.e.c. (29),1.0108996000744936e-11,1.0681951570148366e-11,5.718081317195345e-12,3.5465107630904664e-12,5.838082800530213e-12
China,Activity,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",7.040714175626289e-13,1.4858397845346705e-12,7.984876992980453e-13,5.740150591973763e-13,4.770779701933052e-13
China,Activity,"Manufacture of motor vehicles, trailers and semi-trailers (34)",6.5868649251171556e-12,1.2289031768391942e-12,7.444197045208168e-13,4.565358093381113e-13,3.712349732723199e-12
China,Activity,Manufacture of office machinery and computers (30),1.1329073300552232e-12,1.407344366335672e-12,8.460060899086309e-13,5.796321684701765e-13,7.188161703635199e-13
China,Activity,Manufacture of other non-metallic mineral products n.e.c.,1.6963503397278006e-11,1.044113061558444e-12,5.471818027260183e-13,3.377874112472318e-13,9.45182474042259e-12
China,Activity,Manufacture of other transport equipment (35),1.4941009708169077e-12,6.809734709808632e-13,3.8735394089140064e-13,2.4578411437425484e-13,8.559125355785117e-13
China,Activity,"Manufacture of radio, television and communication equipment and apparatus (32)",1.151473621579845e-12,3.4783985100435217e-12,1.8476931513765376e-12,1.281373508346214e-12,7.845510059430095e-13
China,Activity,Manufacture of rubber and plastic products (25),8.78646692446662e-12,7.482469408203874e-12,3.9465568018851336e-12,2.512688726609669e-12,5.0800392924015975e-12
China,Activity,Manufacture of textiles (17),3.0714560405669127e-12,2.219178721412437e-12,1.2439054019894631e-12,7.943443761378495e-13,1.7833864908413475e-12
China,Activity,Manufacture of tobacco products (16),1.4131556897792117e-14,6.258645316301305e-15,3.302681250311655e-15,1.989269770562723e-15,7.94312275868405e-15
China,Activity,Manufacture of wearing apparel; dressing and dyeing of fur (18),9.834175885506717e-13,4.46648894204201e-13,2.4631652079541133e-13,1.5657323711291576e-13,5.612127040331438e-13
China,Activity,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",1.4843658650539127e-13,8.386206484288586e-14,7.977033587168243e-14,4.673394889876233e-14,9.152306289672101e-14
China,Activity,"Manure treatment (biogas), storage and land application",0.0,0.0,0.0,0.0,0.0
China,Activity,"Manure treatment (conventional), storage and land application",0.0,0.0,0.0,0.0,0.0
China,Activity,Meat animals nec,2.5151255081065193e-12,1.2943582829595145e-13,9.810237790863622e-14,5.4730900534633413e-14,1.4055302672342197e-12
China,Activity,Mining of aluminium ores and concentrates,2.373542941093344e-14,1.664642563506223e-14,1.1049357990772108e-14,6.335796692236244e-15,1.3673422519153174e-14
China,Activity,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",1.260460935813482e-13,6.427434722216018e-14,5.2466768990599805e-14,2.883859853391893e-14,7.293237557337722e-14
China,Activity,Mining of coal and lignite; extraction of peat (10),4.333187578857095e-12,9.321093800414405e-13,4.936290607656043e-13,3.0080326635433395e-13,2.424692030094779e-12
China,Activity,Mining of copper ores and concentrates,8.583952604134279e-13,2.135151992088521e-12,1.040628440804296e-12,6.390711061615583e-13,4.978517958261677e-13
China,Activity,Mining of iron ores,2.640853124894302e-13,7.612010200955899e-13,3.7414342918338685e-13,2.3236469637739635e-13,1.5623761376900336e-13
China,Activity,"Mining of lead, zinc and tin ores and concentrates",7.138058981361475e-14,3.732527589852012e-14,2.4240885315185914e-14,1.343946359279603e-14,4.044323701776935e-14
China,Activity,Mining of nickel ores and concentrates,2.281304526526423e-13,3.000520913686533e-13,4.665853099801234e-13,1.8284441404601945e-13,1.3173177169377643e-13
China,Activity,Mining of other non-ferrous metal ores and concentrates,9.95525395358025e-14,1.6630087312030358e-13,1.9608201699798427e-13,8.355546016231489e-14,5.788099572623993e-14
China,Activity,Mining of precious metal ores and concentrates,3.997864085176692e-11,2.8357792710197796e-12,1.3928058151041726e-12,8.610702481995942e-13,2.2259164857748715e-11
China,Activity,Mining of uranium and thorium ores (12),2.501465497285377e-13,3.4418013313863133e-13,1.7516883429608855e-13,1.1462793177695452e-13,1.4768017502484771e-13
China,Activity,N-fertiliser,1.119099734544307e-15,4.339162931769435e-16,2.394997813817656e-16,2.0114359578705761e-16,6.364894479954961e-16
China,Activity,Other business activities (74),5.458729773864642e-12,4.038164833548681e-12,2.0721426504932505e-12,1.3585041630293807e-12,3.151360063951378e-12
China,Activity,Other land transport,2.351546604124088e-12,1.0426172314597536e-12,5.677731746565899e-13,3.601090068814395e-13,1.3458703209476803e-12
China,Activity,Other non-ferrous metal production,1.9843543360717808e-13,3.7227901258309625e-13,5.985508027069607e-13,2.324187473521023e-13,1.164354738944313e-13
China,Activity,Other service activities (93),1.897762038661611e-12,2.804693864707567e-13,1.628533945661824e-13,9.902396027610774e-14,1.0638656604479647e-12
