Region,,,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK
Level,,,Activity,Activity,Activity,Activity,Activity
Item,,,Production of photovoltaic plants,Production of onshore wind plants,Production of offshore wind plants,Production of electricity by wind,Production of electricity by solar photovoltaic
Region,Level,Item,,,,,
China,Activity,Activities auxiliary to financial intermediation (67),2.347225968537752e-12,1.0675486839059084e-12,5.586800709465037e-13,4.273594963404485e-14,2.6449992740409105e-14
China,Activity,Activities of membership organisation n.e.c. (91),1.0295951898957952e-14,2.000655500173102e-15,1.0942536711214438e-15,1.0160801161342725e-16,6.311204778709761e-17
China,Activity,Air transport (62),1.169943097534114e-12,5.419166840526107e-13,3.0432263193074194e-13,3.6672759034050163e-14,2.342156277339477e-14
China,Activity,Aluminium production,5.145697831781517e-12,3.6279532297964362e-12,1.7475101690346103e-12,7.659829791488946e-14,4.635291571833747e-14
China,Activity,Animal products nec,1.6134433729846047e-14,5.705769502947352e-15,3.987521801072333e-15,6.526164484029469e-16,4.3259981957030806e-16
China,Activity,"Biogasification of food waste, incl. land application",0.0,0.0,0.0,0.0,0.0
China,Activity,"Biogasification of paper, incl. land application",0.0,0.0,0.0,0.0,0.0
China,Activity,"Biogasification of sewage slugde, incl. land application",0.0,0.0,0.0,0.0,0.0
China,Activity,Casting of metals,5.898427855765722e-13,2.1446115379368586e-12,9.615618770366542e-13,2.6588089623353662e-14,1.6315879000763684e-14
China,Activity,Cattle farming,2.0842416699332646e-14,7.416409537471045e-15,4.535953799094802e-15,5.354901636889371e-16,3.4786769469304884e-16
China,Activity,Chemicals nec,1.1475706676582199e-11,2.605062563615114e-12,1.507518596857879e-12,1.69950874373934e-13,9.548308840100806e-14
China,Activity,"Collection, purification and distribution of water (41)",4.072073939861695e-13,1.101569034894689e-13,5.94979671481325e-14,3.630568322418868e-15,2.2613260305962455e-15
China,Activity,"Composting of food waste, incl. land application",2.8472732082741144e-14,5.78911673878169e-15,3.26816584248943e-15,2.7323582531285823e-16,1.781328836628435e-16
China,Activity,"Composting of paper and wood, incl. land application",1.0313429216159964e-14,2.028531650888908e-15,1.114052182225124e-15,7.745902837212008e-17,5.209994831043872e-17
China,Activity,Computer and related activities (72),1.0132476183042201e-12,4.952392278444921e-13,2.830553876615569e-13,2.7555589562570128e-14,1.9365569961936843e-14
China,Activity,Construction (45),2.4514270352726414e-12,6.899882969023906e-13,4.616114373253831e-13,1.2297878110235205e-13,1.3329593299960554e-13
China,Activity,Copper production,5.460920395447156e-13,2.735847720654887e-12,1.2375465719439527e-12,3.7456146866120054e-14,2.3496267745505467e-14
China,Activity,Cultivation of cereal grains nec,2.7325457552381983e-13,6.39053599669349e-14,3.6950929500222695e-14,3.2459500053127792e-15,2.2692724658598133e-15
China,Activity,Cultivation of crops nec,1.2697122057095561e-12,3.795251162538247e-13,2.1580870278452968e-13,2.009347442951019e-14,1.2763287573371227e-14
China,Activity,Cultivation of oil seeds,3.978901954509842e-13,2.9798318221050485e-13,1.5516409619990466e-13,1.190254328903404e-14,7.644067355519012e-15
China,Activity,Cultivation of paddy rice,2.311807274240655e-13,7.337390282656553e-14,3.9320515978493946e-14,3.426135873715475e-15,2.069120431529538e-15
China,Activity,Cultivation of plant-based fibers,3.5605091792147235e-13,1.767642893762289e-13,1.0480290980981366e-13,1.0735637237973068e-14,7.07577545173313e-15
China,Activity,"Cultivation of sugar cane, sugar beet",1.521527897242803e-13,6.272845941073728e-14,3.388731475375061e-14,2.7730499018823613e-15,1.842336534359091e-15
China,Activity,"Cultivation of vegetables, fruit, nuts",1.3959933075170756e-12,4.677209293621371e-13,2.672898001780962e-13,2.5644335287802343e-14,1.7995132029047715e-14
China,Activity,Cultivation of wheat,1.8599853698943133e-13,7.053124944041931e-14,3.93940429976705e-14,3.683323937899235e-15,2.421039784167746e-15
China,Activity,Distribution and trade of electricity,7.639962723320314e-15,2.949459803894289e-15,1.5993388061947759e-15,9.192142572514907e-17,5.700211561176849e-17
China,Activity,Education (80),4.439848611856762e-12,1.8147109108467478e-12,9.43571938008433e-13,7.359052005897587e-14,4.722551380588613e-14
China,Activity,Extra-territorial organizations and bodies,0.0,0.0,0.0,0.0,0.0
China,Activity,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",3.055552667437885e-12,1.153079240775769e-12,6.299421124265577e-13,4.922441367792982e-14,3.083755738668922e-14
China,Activity,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",0.0,0.0,0.0,0.0,0.0
China,Activity,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",0.0,0.0,0.0,0.0,0.0
China,Activity,"Financial intermediation, except insurance and pension funding (65)",1.1110301982086162e-11,3.379607241260529e-12,1.7373920609169665e-12,1.1959461202935277e-13,7.386859860188652e-14
China,Activity,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",2.1254821791969638e-12,1.3542230830074896e-12,7.171351604397355e-13,5.769771310902651e-14,3.7803182111409307e-14
China,Activity,"Forestry, logging and related service activities (02)",1.499726238168836e-12,6.902592750651536e-13,3.755733745001928e-13,3.3838149177480365e-14,2.085545893572133e-14
China,Activity,Health and social work (85),8.889959388974505e-12,3.3031012000999465e-12,1.6093701801020041e-12,7.179508564629778e-14,4.345298712718998e-14
China,Activity,Hotels and restaurants (55),2.1145165438940636e-11,1.092024571103572e-11,6.0837412995806804e-12,5.591535023389878e-13,4.0507400721745664e-13
China,Activity,Incineration of waste: Food,1.792075290419583e-13,3.730867928899171e-14,2.0591974060972897e-14,1.603885223457999e-15,1.0087443677425111e-15
China,Activity,Incineration of waste: Metals and Inert materials,1.9094956326179455e-14,4.246147217583719e-15,2.5558139014336148e-15,2.749090771984868e-16,1.8008048983567457e-16
China,Activity,Incineration of waste: Oil/Hazardous waste,3.625055576886812e-14,7.709962818251431e-15,4.340875577385965e-15,3.7003597911014373e-16,2.431609205738887e-16
China,Activity,Incineration of waste: Paper,1.7196479536244302e-13,3.244717698182376e-14,1.808058189481512e-14,1.5184854721262964e-15,9.588997983412226e-16
China,Activity,Incineration of waste: Plastic,3.373784644248193e-14,7.685864446110262e-15,4.289521439910174e-15,4.13598436827866e-16,2.5932265696173807e-16
China,Activity,Incineration of waste: Textiles,2.95750611322398e-14,6.016408381232887e-15,3.39195451674664e-15,2.9021650465091697e-16,1.8427663056128952e-16
China,Activity,Incineration of waste: Wood,3.821892564676976e-14,7.82415195026276e-15,4.38567280986607e-15,3.8721933935317954e-16,2.450835440906305e-16
China,Activity,Inland water transport,4.604998798830378e-14,2.2765097867460715e-14,1.2038911492674922e-14,8.357594821247006e-16,5.938812151788744e-16
China,Activity,"Insurance and pension funding, except compulsory social security (66)",2.4752870824712903e-12,1.035722481886255e-12,5.410529065307685e-13,5.0642310397389665e-14,3.4977691533528944e-14
China,Activity,Landfill of waste: Food,6.930110793945849e-13,1.4519417974975963e-13,7.939507166134878e-14,5.883651162194974e-15,3.734871216856113e-15
China,Activity,Landfill of waste: Inert/metal/hazardous,2.1205353944484035e-13,4.1134446015377914e-14,2.283698285774594e-14,1.9190841945491203e-15,1.210576218100654e-15
China,Activity,Landfill of waste: Paper,2.678675159443706e-13,5.384602390523268e-14,2.9456206379728953e-14,2.2110297169510096e-15,1.4030523985831645e-15
China,Activity,Landfill of waste: Plastic,2.2376934893987767e-13,4.7424345982466e-14,2.598465543119554e-14,1.933641042412912e-15,1.2251868675210962e-15
China,Activity,Landfill of waste: Textiles,9.703201859769697e-14,2.0343015545935855e-14,1.1169210351817985e-14,8.426662822366736e-16,5.329240510325063e-16
China,Activity,Landfill of waste: Wood,1.1922345431639168e-13,2.5160351527163217e-14,1.3795230212942352e-14,1.0479441079876197e-15,6.619103154471922e-16
China,Activity,"Lead, zinc and tin production",1.0983359947844016e-13,1.6881699509483633e-13,8.076587378577901e-14,3.9810549786967365e-15,2.7150024839270716e-15
China,Activity,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,1.092586078088658e-11,2.689954109212267e-11,1.2848180142586558e-11,5.354288122871249e-13,3.2494994531820314e-13
China,Activity,Manufacture of beverages,9.290684450881983e-14,6.122442009336644e-14,3.220252244725395e-14,2.5638719364788933e-15,1.7708808397422312e-15
China,Activity,"Manufacture of bricks, tiles and construction products, in baked clay",8.763367003554273e-15,5.30255339677063e-15,3.7060544676155475e-15,6.374459329874705e-16,4.702153632363284e-16
China,Activity,"Manufacture of cement, lime and plaster",3.831549057670389e-14,1.1423177212718155e-14,1.143619274086115e-14,3.2080917221842956e-15,2.9068149342775e-15
China,Activity,Manufacture of ceramic goods,4.012810463218499e-13,4.869954569449679e-13,2.585509186314771e-13,2.8405790853847894e-14,2.1936099433853392e-14
China,Activity,Manufacture of coke oven products,7.36119122111669e-13,6.428915160024166e-13,3.2028335730741364e-13,1.4293555083374648e-14,8.709923379080672e-15
China,Activity,Manufacture of electrical machinery and apparatus n.e.c. (31),6.830777734811726e-12,6.438274480951885e-11,2.7861503425015115e-11,4.788876748153793e-13,2.9591264974611246e-13
China,Activity,"Manufacture of fabricated metal products, except machinery and equipment (28)",7.725458609740709e-12,8.740080546431953e-12,4.636250316177692e-12,3.0775884309170467e-13,1.7960315967477784e-13
China,Activity,Manufacture of fish products,3.831646153847834e-13,2.612491962953331e-13,1.3650942596981993e-13,1.0415606836793277e-14,6.808072103956967e-15
China,Activity,Manufacture of furniture; manufacturing n.e.c. (36),4.8011035417937304e-12,4.0350773553339295e-12,2.0502874999842605e-12,1.6282868133833863e-13,7.951734045354949e-14
China,Activity,Manufacture of gas; distribution of gaseous fuels through mains,1.0932759875026238e-12,4.733011284733105e-13,2.5416458244504805e-13,1.4416825845247238e-14,8.904146929874298e-15
China,Activity,Manufacture of glass and glass products,4.6828511536416366e-11,1.5029809750649818e-12,8.165819860049338e-13,4.288494414087946e-14,2.8222729315460673e-14
China,Activity,Manufacture of machinery and equipment n.e.c. (29),0.0,0.0,0.0,0.0,0.0
China,Activity,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",9.970173484367898e-13,1.7182875841585588e-12,9.477159996819806e-13,1.9934948729499455e-13,1.2048460581010495e-13
China,Activity,"Manufacture of motor vehicles, trailers and semi-trailers (34)",8.087204739581395e-12,1.3536431733297597e-12,8.039240694075342e-13,6.427519700702123e-14,4.727030826716466e-14
China,Activity,Manufacture of office machinery and computers (30),1.463235342533505e-12,1.3015784168974752e-12,8.37179635821217e-13,1.6541766782434933e-13,1.1169314994688785e-13
China,Activity,Manufacture of other non-metallic mineral products n.e.c.,1.6996521484753072e-11,6.287952521421501e-13,3.380199042951572e-13,2.0308852852814022e-14,1.4064316629354132e-14
China,Activity,Manufacture of other transport equipment (35),1.4553616358466494e-12,5.409267044111941e-13,3.174478977812103e-13,3.206809716514148e-14,2.175250425182689e-14
China,Activity,"Manufacture of radio, television and communication equipment and apparatus (32)",1.7944466218735495e-12,4.406994966991691e-12,2.3986734889609556e-12,3.7128075084401886e-13,2.1296930503373656e-13
China,Activity,Manufacture of rubber and plastic products (25),1.3618290344719939e-11,1.2064410263194887e-11,6.164352566107302e-12,4.156689798934051e-13,2.6528356621633134e-13
China,Activity,Manufacture of textiles (17),4.5215443429434375e-12,2.424524800052788e-12,1.3580372721312544e-12,1.270449036781125e-13,8.028057795488994e-14
China,Activity,Manufacture of tobacco products (16),1.0389149311149071e-14,3.26248497235189e-15,1.7530767952174772e-15,8.353282415648454e-17,5.104633709526842e-17
China,Activity,Manufacture of wearing apparel; dressing and dyeing of fur (18),1.4040510381573924e-12,4.954472544925318e-13,2.7555518640168877e-13,2.4781749467417798e-14,1.6189886750024346e-14
China,Activity,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",1.198929666870246e-13,7.600082787296613e-14,7.542290648629177e-14,1.198657826215482e-14,9.234049155567077e-15
China,Activity,"Manure treatment (biogas), storage and land application",0.0,0.0,0.0,0.0,0.0
China,Activity,"Manure treatment (conventional), storage and land application",0.0,0.0,0.0,0.0,0.0
China,Activity,Meat animals nec,1.1417544270546877e-12,6.020146148117242e-14,4.554655883847806e-14,3.72851212077479e-15,3.0543972830956067e-15
China,Activity,Mining of aluminium ores and concentrates,9.133804662372149e-14,6.384722662851663e-14,3.705862673145283e-14,2.259468240863328e-15,1.3893283842440274e-15
China,Activity,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",3.9432232856545087e-14,1.6101975956758195e-14,1.2059698420059422e-14,1.160844436438417e-15,7.208056561564633e-16
China,Activity,Mining of coal and lignite; extraction of peat (10),5.5997768165475744e-12,2.9644197178824516e-12,1.4766759924791428e-12,7.626045444452355e-14,4.69028347933533e-14
China,Activity,Mining of copper ores and concentrates,5.267188135688101e-13,9.689548402667354e-13,4.869556636565893e-13,1.433768820146288e-14,8.997259224882715e-15
China,Activity,Mining of iron ores,6.341195513814309e-14,1.1285193058777343e-13,5.707553127585452e-14,2.531898875798637e-15,1.528611160405776e-15
China,Activity,"Mining of lead, zinc and tin ores and concentrates",3.2027662700930835e-14,1.5297046100619695e-14,9.817723875118089e-15,3.7302330728386354e-16,2.45037337245419e-16
China,Activity,Mining of nickel ores and concentrates,8.588348734117351e-14,1.1792898985226223e-13,1.2426542385773571e-13,2.693106372799366e-15,1.6822040117837899e-15
China,Activity,Mining of other non-ferrous metal ores and concentrates,5.157870845681182e-13,5.264567027623195e-13,7.528495595014919e-13,1.3882266891216848e-14,8.784314462574688e-15
China,Activity,Mining of precious metal ores and concentrates,6.687928075568023e-12,4.558862281669047e-13,2.2115377505218572e-13,1.321591865616491e-14,8.259449710518909e-15
China,Activity,Mining of uranium and thorium ores (12),6.9411308524911146e-15,8.565227949119487e-15,4.3976895283172745e-15,4.211610798411087e-16,2.4148934598658118e-16
China,Activity,N-fertiliser,1.68814880896685e-15,5.994226507610508e-16,3.5166476076290724e-16,7.083235511775376e-17,2.634336350530645e-17
China,Activity,Other business activities (74),4.9794804031860185e-12,2.982039213903347e-12,1.5660643637695972e-12,1.8804816578799605e-13,1.076674504887675e-13
China,Activity,Other land transport,2.7293319674046725e-12,1.1550076190124883e-12,6.233341698449537e-13,5.369606471122746e-14,3.788420899599533e-14
China,Activity,Other non-ferrous metal production,2.7099222999888076e-13,4.218007449459341e-13,6.745427256469651e-13,1.0681508350018738e-14,6.801588648412987e-15
China,Activity,Other service activities (93),0.0,0.0,0.0,0.0,0.0
China,Activity,P- and other fertiliser,3.2313894407863336e-13,1.322212841026355e-13,8.154337947542612e-14,1.0695134883867173e-14,6.1626802876132675e-15
