Region,,,EU27+UK,EU27+UK,EU27+UK,EU27+UK,EU27+UK
Level,,,Activity,Activity,Activity,Activity,Activity
Item,,,Production of photovoltaic plants,Production of onshore wind plants,Production of offshore wind plants,Production of electricity by wind,Production of electricity by solar photovoltaic
Region,Level,Item,,,,,
China,Activity,Activities auxiliary to financial intermediation (67),2.356204935002233e-12,1.0678878691463744e-12,5.590299879858179e-13,3.4957863977308054e-13,1.308518239692865e-12
China,Activity,Activities of membership organisation n.e.c. (91),1.032366065229842e-14,2.0015014110327148e-15,1.0951196978431265e-15,6.897112111112261e-16,5.680219266223756e-15
China,Activity,Air transport (62),1.1745494785828967e-12,5.420929442028941e-13,3.0450454349452747e-13,1.981122621743169e-13,6.625251874670121e-13
China,Activity,Aluminium production,5.1704456092858766e-12,3.6289751678483925e-12,1.7485673243416993e-12,1.0779104046806482e-12,2.859824834893172e-12
China,Activity,Animal products nec,1.6193154005237063e-14,5.707936109570045e-15,3.989755251034504e-15,2.5671228069839115e-15,9.24362419723729e-15
China,Activity,"Biogasification of food waste, incl. land application",0.0,0.0,0.0,0.0,0.0
China,Activity,"Biogasification of paper, incl. land application",0.0,0.0,0.0,0.0,0.0
China,Activity,"Biogasification of sewage slugde, incl. land application",0.0,0.0,0.0,0.0,0.0
China,Activity,Casting of metals,5.997288650857884e-13,2.1451161946501757e-12,9.620868453416809e-13,5.988724211557102e-13,3.428042295565548e-13
China,Activity,Cattle farming,2.0915775640150437e-14,7.419071157469684e-15,4.538696005194656e-15,2.8466675995862143e-15,1.1728513754733819e-14
China,Activity,Chemicals nec,1.1508638194349578e-11,2.6061179730535813e-12,1.5086011548250339e-12,9.583441816311517e-13,6.357380333562895e-12
China,Activity,"Collection, purification and distribution of water (41)",4.0844060566051655e-13,1.1019790844008894e-13,5.954008472567032e-14,3.5802643424373884e-14,2.2449690336051664e-13
China,Activity,"Composting of food waste, incl. land application",2.855094973601444e-14,5.791543508704881e-15,3.270651914657843e-15,2.002854126421632e-15,1.5712747877749977e-14
China,Activity,"Composting of paper and wood, incl. land application",1.0341315063595453e-14,2.0293861472700557e-15,1.1149271288816136e-15,6.750014675022098e-16,5.678815691050058e-15
China,Activity,Computer and related activities (72),1.0173768126486514e-12,4.953995639232832e-13,2.8322094091305264e-13,1.764437386165894e-13,5.729503199558553e-13
China,Activity,Construction (45),2.4593473110256593e-12,6.902624290877048e-13,4.618934132653965e-13,3.4886320852923057e-13,1.4714556335511724e-12
China,Activity,Copper production,5.583757619727147e-13,2.7364870588022826e-12,1.23821194348242e-12,7.704925469298806e-13,3.2753762910221603e-13
China,Activity,Cultivation of cereal grains nec,2.7404733814273817e-13,6.39309643145637e-14,3.697720017835725e-14,2.2577728117919852e-14,1.5137973544125677e-13
China,Activity,Cultivation of crops nec,1.2737653275918546e-12,3.796643995124033e-13,2.1595193518131536e-13,1.3389868140808317e-13,7.058328931423421e-13
China,Activity,Cultivation of oil seeds,3.9992713576690824e-13,2.9806898269735486e-13,1.5525290457032813e-13,9.73325966635978e-14,2.2526500775204128e-13
China,Activity,Cultivation of paddy rice,2.3192828725848883e-13,7.339979001940268e-14,3.934714435478186e-14,2.4769717740905112e-14,1.2826403378522432e-13
China,Activity,Cultivation of plant-based fibers,3.575305164739841e-13,1.7682220393928387e-13,1.0486272373375512e-13,6.491158452736653e-14,2.0161928636035234e-13
China,Activity,"Cultivation of sugar cane, sugar beet",1.5271064076905292e-13,6.274911659861496e-14,3.390861176187674e-14,2.1093565172176002e-14,8.493538822475445e-14
China,Activity,"Cultivation of vegetables, fruit, nuts",1.400688198923624e-12,4.678871848930544e-13,2.674609486102039e-13,1.6625750218551688e-13,7.801299056874676e-13
China,Activity,Cultivation of wheat,1.8665825737639133e-13,7.055528012844388e-14,3.941880452664782e-14,2.4636912666067625e-14,1.0398522929886345e-13
China,Activity,Distribution and trade of electricity,7.667097833968447e-15,2.9504488988450874e-15,1.6003580057706043e-15,9.549890755538982e-16,4.2288117843401114e-15
China,Activity,Education (80),4.455900820658191e-12,1.8153012682538171e-12,9.441804437411718e-13,5.935194604642484e-13,2.4717695107598364e-12
China,Activity,Extra-territorial organizations and bodies,0.0,0.0,0.0,0.0,0.0
China,Activity,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",3.066305335596648e-12,1.153469334348219e-12,6.303440156436662e-13,3.8792289059294567e-13,1.6992688638233335e-12
China,Activity,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",0.0,0.0,0.0,0.0,0.0
China,Activity,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",0.0,0.0,0.0,0.0,0.0
China,Activity,"Financial intermediation, except insurance and pension funding (65)",1.1145260461849211e-11,3.380798114335199e-12,1.7386163186063733e-12,1.0824907734751998e-12,6.138115623709852e-12
China,Activity,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",2.1353644800263315e-12,1.3546265133335035e-12,7.175523526080746e-13,4.492322728466325e-13,1.199743819019673e-12
China,Activity,"Forestry, logging and related service activities (02)",1.505559919200983e-12,6.904813083726779e-13,3.7580248798687354e-13,2.3616677559347387e-13,8.400691679767826e-13
China,Activity,Health and social work (85),8.920185648489441e-12,3.3041779936077177e-12,1.6104788904415633e-12,9.88552355953923e-13,4.897062378892961e-12
China,Activity,Hotels and restaurants (55),2.1233380952859288e-11,1.0923704111906118e-11,6.087313296405812e-12,3.798951387923364e-12,1.1958826474425313e-11
China,Activity,Incineration of waste: Food,1.7970185913672717e-13,3.732406486232841e-14,2.0607737564463697e-14,1.262171605128608e-14,9.878484102024697e-14
China,Activity,Incineration of waste: Metals and Inert materials,1.9149756248591076e-14,4.247903562821417e-15,2.5576154287952413e-15,1.5869901777945425e-15,1.0599541486333495e-14
China,Activity,Incineration of waste: Oil/Hazardous waste,3.635165278796077e-14,7.713135667154582e-15,4.3441274206950885e-15,2.6703151181967622e-15,2.002218228363761e-14
China,Activity,Incineration of waste: Paper,1.7242461723962187e-13,3.246114201443994e-14,1.8094876038661616e-14,1.1148034835669951e-14,9.477512881677279e-14
China,Activity,Incineration of waste: Plastic,3.383412161626455e-14,7.688937521275145e-15,4.292673080110792e-15,2.696287756277081e-15,1.866859554315868e-14
China,Activity,Incineration of waste: Textiles,2.96563024566116e-14,6.018928854310512e-15,3.394536577477448e-15,2.0865024291518758e-15,1.632031561785966e-14
China,Activity,Incineration of waste: Wood,3.8324030663810953e-14,7.827415642207766e-15,4.389016365259024e-15,2.716252381724245e-15,2.1097249076145054e-14
China,Activity,Inland water transport,4.623473764023215e-14,2.2772224640375587e-14,1.2046268648541654e-14,7.413318861413063e-15,2.5751504915812355e-14
China,Activity,"Insurance and pension funding, except compulsory social security (66)",2.4843529900766443e-12,1.0360580222417715e-12,5.413988339325785e-13,3.4807480838839527e-13,1.3867658829242006e-12
China,Activity,Landfill of waste: Food,6.949237380081959e-13,1.4525373433522974e-13,7.945609013937783e-14,4.8558135052627857e-14,3.8184411761305087e-13
China,Activity,Landfill of waste: Inert/metal/hazardous,2.1262533342767277e-13,4.115192923609494e-14,2.2854882942750493e-14,1.4103562466822988e-14,1.1690011483545068e-13
China,Activity,Landfill of waste: Paper,2.6859655988974224e-13,5.386847988155148e-14,2.9479204525173194e-14,1.8040615685157318e-14,1.4754670314746315e-13
China,Activity,Landfill of waste: Plastic,2.2438960906898734e-13,4.744372278862502e-14,2.6004511092291508e-14,1.588650317830624e-14,1.2331603032337374e-13
China,Activity,Landfill of waste: Textiles,9.7300072462688e-14,2.0351367982703464e-14,1.1177768339224803e-14,6.834143601122371e-15,5.3474072524098773e-14
China,Activity,Landfill of waste: Wood,1.1955348068359403e-13,2.5170650905608878e-14,1.3805783694110685e-14,8.453038976650956e-15,6.571119329071092e-14
China,Activity,"Lead, zinc and tin production",1.1074807622443945e-13,1.6886004060968087e-13,8.081056272123097e-14,5.042128742449795e-14,6.298616908213273e-14
China,Activity,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,1.1059575055780771e-11,2.6906172908449422e-11,1.2855074126891541e-11,7.929355810777003e-12,6.344676575326092e-12
China,Activity,Manufacture of beverages,9.334692644730912e-14,6.124250063444593e-14,3.2221223271693675e-14,2.0205032846730607e-14,5.256499790654869e-14
China,Activity,"Manufacture of bricks, tiles and construction products, in baked clay",8.806652298265772e-15,5.304356400039075e-15,3.707920076359262e-15,2.4166279126356422e-15,5.262334879056865e-15
China,Activity,"Manufacture of cement, lime and plaster",3.84585236362011e-14,1.1428519535244683e-14,1.1441702080081355e-14,7.987342484391211e-15,2.3832955532700363e-14
China,Activity,Manufacture of ceramic goods,4.041799643915402e-13,4.871284190710248e-13,2.5868886424794217e-13,1.6938049932604926e-13,2.4188905928506557e-13
China,Activity,Manufacture of coke oven products,7.40231065247139e-13,6.430691340361781e-13,3.2046733310930534e-13,1.9463675513795595e-13,4.1151500233442414e-13
China,Activity,Manufacture of electrical machinery and apparatus n.e.c. (31),7.103618120294653e-12,6.43972940617728e-11,2.787665348895586e-11,1.738359059471157e-11,4.166380236996789e-12
China,Activity,"Manufacture of fabricated metal products, except machinery and equipment (28)",7.778417278550154e-12,8.742483591594605e-12,4.638742720707694e-12,2.8367520375006793e-12,4.412523562055889e-12
China,Activity,Manufacture of fish products,3.850146250923466e-13,2.61325689510194e-13,1.3658855822442845e-13,8.544457191913347e-14,2.1631199224828564e-13
China,Activity,Manufacture of furniture; manufacturing n.e.c. (36),4.827408692627041e-12,4.036207573795649e-12,2.0514579990051787e-12,1.3057207338278842e-12,2.7063953580148066e-12
China,Activity,Manufacture of gas; distribution of gaseous fuels through mains,1.0973794943753399e-12,4.734547879681473e-13,2.543230589286107e-13,1.5223101205000756e-13,6.060132798173919e-13
China,Activity,Manufacture of glass and glass products,4.69201194070408e-11,1.504936338269724e-12,8.185493794031575e-13,4.839381023201078e-13,2.555674681335462e-11
China,Activity,Manufacture of machinery and equipment n.e.c. (29),0.0,0.0,0.0,0.0,0.0
China,Activity,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",1.0066367536456166e-12,1.7187507961498317e-12,9.481971732413952e-13,7.064656366551356e-13,6.683428326846188e-13
China,Activity,"Manufacture of motor vehicles, trailers and semi-trailers (34)",8.108251341198341e-12,1.3542681495198348e-12,8.045631886488103e-13,4.796220325329405e-13,4.4589573811807775e-12
China,Activity,Manufacture of office machinery and computers (30),1.4723081062462716e-12,1.301980909748776e-12,8.375968423618348e-13,5.822553054220604e-13,9.12885183266873e-13
China,Activity,Manufacture of other non-metallic mineral products n.e.c.,1.703013135657229e-11,6.295247774258263e-13,3.387546284239717e-13,2.0379175976869929e-13,9.27990767736844e-12
China,Activity,Manufacture of other transport equipment (35),1.4605382495254727e-12,5.411155357960527e-13,3.1764248134240246e-13,1.9696716155721612e-13,8.164585257966493e-13
China,Activity,"Manufacture of radio, television and communication equipment and apparatus (32)",1.8176015162243162e-12,4.408149795666071e-12,2.3998741319853875e-12,1.6631311507772073e-12,1.2023148328699158e-12
China,Activity,Manufacture of rubber and plastic products (25),1.3695750198139024e-11,1.2067772542125133e-11,6.16783566994838e-12,3.842149368997439e-12,7.718009738794168e-12
China,Activity,Manufacture of textiles (17),4.540847340296683e-12,2.425288485851851e-12,1.3588262633779297e-12,8.483505004884853e-13,2.551108166194744e-12
China,Activity,Manufacture of tobacco products (16),1.042260788063572e-14,3.2636408317031698e-15,1.7542656480725545e-15,1.0338501491902998e-15,5.722107183615234e-15
China,Activity,Manufacture of wearing apparel; dressing and dyeing of fur (18),1.4088569330490608e-12,4.956190820543604e-13,2.7573212881697525e-13,1.7165202039017926e-13,7.827711621553961e-13
China,Activity,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",1.2059719851508227e-13,7.603165405669946e-14,7.545484785001362e-14,4.359928904405205e-14,7.485910274243034e-14
China,Activity,"Manure treatment (biogas), storage and land application",0.0,0.0,0.0,0.0,0.0
China,Activity,"Manure treatment (conventional), storage and land application",0.0,0.0,0.0,0.0,0.0
China,Activity,Meat animals nec,1.1441484778543816e-12,6.02579595944304e-14,4.5603720822195266e-14,2.4898941981209874e-14,6.25571600536829e-13
China,Activity,Mining of aluminium ores and concentrates,9.180160893877062e-14,6.386670113435498e-14,3.707878241211631e-14,2.1608931430916496e-14,5.134322410685672e-14
China,Activity,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",3.9590301028440734e-14,1.6108071328053103e-14,1.2065990762906282e-14,6.784623325200723e-15,2.226300136881401e-14
China,Activity,Mining of coal and lignite; extraction of peat (10),5.622731584405698e-12,2.9653132198989753e-12,1.4775986380847205e-12,9.078303586969655e-13,3.1063998793175085e-12
China,Activity,Mining of copper ores and concentrates,5.318785272512415e-13,9.692038313527533e-13,4.872143234375599e-13,2.8729591535738527e-13,2.984717622943396e-13
China,Activity,Mining of iron ores,6.401816179684019e-14,1.1288108360464334e-13,5.710581374151887e-14,3.442165660277473e-14,3.637013457906964e-14
China,Activity,"Mining of lead, zinc and tin ores and concentrates",3.216106631930355e-14,1.530227270381258e-14,9.823122046369063e-15,5.266407319727993e-15,1.7744883675712415e-14
China,Activity,Mining of nickel ores and concentrates,8.682535333936152e-14,1.1797511651645082e-13,1.2431335919119101e-13,5.372611058613032e-14,4.8938953325981815e-14
China,Activity,Mining of other non-ferrous metal ores and concentrates,5.21068003699705e-13,5.267130758822041e-13,7.531159277071219e-13,2.9599180467162314e-13,2.92379996623141e-13
China,Activity,Mining of precious metal ores and concentrates,6.70198779782366e-12,4.562191694989074e-13,2.2149068900153006e-13,1.3958318892307626e-13,3.654729870285094e-12
China,Activity,Mining of uranium and thorium ores (12),6.991273621230824e-15,8.567527793713908e-15,4.400075572032355e-15,2.8595921945735643e-15,4.0461096946771475e-15
China,Activity,N-fertiliser,1.6940213377412664e-15,5.996344246441979e-16,3.518829019308828e-16,2.535343782496948e-16,9.480890813412057e-16
China,Activity,Other business activities (74),5.001728063517779e-12,2.9829346495949787e-12,1.5669899526897207e-12,1.0466379294945063e-12,2.829296641158957e-12
China,Activity,Other land transport,2.7394700927437846e-12,1.1553853896082608e-12,6.237237208195117e-13,3.90855235886729e-13,1.528489926052423e-12
China,Activity,Other non-ferrous metal production,2.752669219677371e-13,4.2201790697072287e-13,6.747686023772749e-13,2.5625994616964367e-13,1.5664946522614876e-13
China,Activity,Other service activities (93),0.0,0.0,0.0,0.0,0.0
China,Activity,P- and other fertiliser,3.243619023172871e-13,1.3226725565907571e-13,8.159079807454747e-14,5.208345709949357e-14,1.8265557933157866e-13
